"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
61,"Manhattan",65.0,27.2,43.4,0,7.4,27.1,45.6,37.6,43.9,39.2,413.6
62,"Manhattan",74.0,45.8,51.6,0,11.6,28.9,50.4,41.8,47.8,42.2,395.5
63,"Manhattan",70.9,48.6,58.7,0,12.2,29.4,51.8,46.2,49.7,46.1,281.1
64,"Manhattan",57.7,39.0,48.9,0,14.2,34.8,50.1,44.9,49.0,46.2,394.5
65,"Manhattan",42.2,31.1,53.2,0,18.2,44.9,44.9,40.4,46.2,42.0,189.3
66,"Manhattan",48.5,23.0,52.2,0,9.9,33.0,44.3,38.2,43.4,40.0,426.7
67,"Manhattan",49.7,16.4,51.2,0,2.9,14.7,44.6,36.1,43.2,38.3,406.4
68,"Manhattan",64.8,28.3,44.5,0,3.4,14.3,48.4,37.7,45.9,39.2,431.5
69,"Manhattan",65.2,29.8,54.7,0,4.2,24.7,47.9,39.9,46.0,41.2,280.2
70,"Manhattan",43.7,31.9,72.6,0,13.3,28.0,44.7,41.5,45.0,42.5,145.3
71,"Manhattan",53.5,30.3,52.5,0,5.9,16.0,48.0,40.0,46.0,41.1,443.7
72,"Manhattan",53.9,24.7,48.3,0,4.3,19.3,47.5,39.0,45.6,40.7,471.8
73,"Manhattan",68.5,20.2,37.8,0,6.3,23.1,48.1,37.8,46.0,39.7,462.8
74,"Manhattan",77.6,49.0,31.9,0,9.0,24.8,52.7,43.4,50.0,43.8,436.0
75,"Manhattan",70.0,39.6,63.3,0.11,12.3,31.0,52.0,48.2,50.6,48.4,247.3
76,"Manhattan",48.7,31.6,72.6,0,7.3,22.1,49.7,44.4,48.9,46.1,255.6
77,"Manhattan",55.1,27.0,78.5,0.08,4.7,17.9,47.8,41.7,46.9,43.4,227.4
78,"Manhattan",45.3,37.9,86.7,0.28,13.2,25.6,45.6,43.7,46.1,44.5,125.1
79,"Manhattan",44.5,32.2,80.0,0,8.9,21.1,45.0,42.0,44.9,43.5,122.9
80,"Manhattan",60.1,26.3,62.8,0.01,2.9,12.4,50.8,38.8,48.0,40.7,493.8
81,"Manhattan",74.2,40.8,47.8,0,5.5,20.3,53.5,43.9,50.8,44.7,453.5
82,"Manhattan",72.1,45.3,62.9,0,8.3,25.4,53.3,47.3,51.7,47.6,288.5
83,"Manhattan",54.5,38.5,74.0,0,9.8,23.1,51.6,47.2,51.3,48.1,152.7
84,"Manhattan",53.5,34.6,72.5,0,7.3,19.5,51.2,45.3,49.7,46.2,346.1
85,"Manhattan",51.2,41.8,93.8,0.11,6.1,16.1,49.1,47.0,48.6,47.4,54.7
86,"Manhattan",49.9,35.3,78.0,0,6.1,16.1,49.1,45.3,48.5,46.2,200.5
87,"Manhattan",57.1,31.4,78.9,0.01,2.3,10.0,50.9,43.5,49.6,44.8,252.3
88,"Manhattan",46.9,34.1,77.5,0,7.6,20.7,47.5,43.9,48.1,45.4,128.6
89,"Manhattan",62.0,27.0,54.5,0,5.0,20.7,51.1,41.0,49.1,42.8,496.4
90,"Manhattan",57.0,33.3,51.0,0,12.7,28.8,51.6,45.6,49.8,47.1,395.5
91,"Manhattan",33.6,24.3,70.5,0,8.4,23.1,45.6,40.2,47.1,42.0,106.2
92,"Manhattan",37.6,24.2,88.2,0.05,6.1,15.7,41.3,39.0,42.0,40.6,127.0
93,"Manhattan",42.8,26.2,75.8,0.08,14.0,34.5,43.1,39.2,42.9,41.0,282.6
94,"Manhattan",52.7,18.8,48.2,0,7.2,22.2,45.7,36.4,44.1,38.5,513.4
95,"Manhattan",71.4,32.4,40.0,0,5.3,18.6,52.7,40.1,49.4,41.3,528.6
96,"Manhattan",46.3,20.0,61.7,0,12.9,30.7,47.2,40.5,47.6,42.2,228.9
97,"Manhattan",45.8,17.4,46.8,0,5.2,17.8,48.0,37.8,45.9,39.8,536.5
98,"Manhattan",45.1,28.5,62.9,0.01,7.9,24.9,43.1,40.7,43.5,41.9,163.0
99,"Manhattan",49.0,28.4,67.9,0.01,7.8,18.5,46.8,39.7,45.4,40.9,334.6
100,"Manhattan",70.7,24.5,54.4,0,5.8,24.9,49.9,39.0,47.8,40.8,470.9
101,"Manhattan",80.8,51.9,36.9,0,9.3,23.7,53.3,45.4,51.2,45.7,316.9
102,"Manhattan",87.1,46.7,48.4,0,9.0,26.8,58.8,49.1,56.0,49.5,479.2
103,"Manhattan",81.8,40.6,60.3,0,13.5,34.8,63.8,55.3,60.2,55.8,444.2
104,"Manhattan",41.7,27.6,88.1,0.04,14.7,33.6,55.3,45.4,56.2,47.8,127.0
105,"Manhattan",34.5,24.7,68.2,0,15.4,30.6,45.4,42.4,47.8,44.1,229.4
106,"Manhattan",56.8,30.6,50.6,0,5.7,20.5,53.1,41.4,50.2,42.9,571.4
107,"Manhattan",72.0,37.1,50.2,0,7.9,22.0,54.0,44.4,51.8,45.7,545.3
108,"Manhattan",56.6,33.5,59.7,0,14.0,36.9,50.9,46.0,50.9,47.8,319.3
109,"Manhattan",60.6,31.7,54.4,0,4.7,15.3,55.8,43.9,52.7,45.6,604.8
110,"Manhattan",64.7,33.4,44.6,0,5.7,20.4,54.4,45.4,52.4,47.0,450.8
111,"Manhattan",53.9,43.0,80.3,0.62,4.9,13.2,50.6,48.5,51.0,49.2,78.8
112,"Manhattan",66.0,44.5,61.8,0,6.1,23.6,55.6,47.1,53.5,48.1,351.6
113,"Manhattan",75.6,45.6,45.4,0,3.0,16.4,61.1,48.7,57.5,49.9,598.8
114,"Manhattan",77.0,41.4,62.4,0,5.9,29.8,59.8,50.2,56.9,51.6,383.8
115,"Manhattan",50.2,40.5,92.0,0.71,5.9,19.1,54.7,49.4,55.0,51.1,98.3
116,"Manhattan",70.5,36.4,66.0,0,5.4,21.4,59.7,46.7,56.6,48.4,542.0
117,"Manhattan",78.9,38.9,40.9,0,6.4,22.1,61.1,49.2,58.1,50.8,624.1
118,"Manhattan",70.5,44.1,43.8,0,4.8,15.9,62.3,51.6,59.4,52.9,625.8
119,"Manhattan",77.1,46.1,48.5,0,8.9,28.2,60.8,52.9,58.8,54.1,411.0
120,"Manhattan",83.3,60.4,44.8,0,13.9,34.8,64.6,56.8,62.0,56.9,597.1
121,"Manhattan",77.2,59.9,67.3,0.57,10.7,27.9,64.2,60.5,62.5,60.2,168.5
122,"Manhattan",84.7,59.5,81.0,1.01,7.7,33.7,68.5,61.6,65.6,61.3,221.7
123,"Manhattan",82.2,56.3,80.1,0.61,6.6,30.4,68.9,60.7,66.0,61.1,389.7
124,"Manhattan",79.8,52.3,55.3,0.01,4.9,19.1,71.2,59.5,68.0,60.6,609.5
125,"Manhattan",85.4,52.4,50.4,0,4.1,14.4,71.6,60.0,68.4,61.3,605.5
126,"Manhattan",88.7,51.9,51.8,0,3.3,29.7,72.0,61.1,69.2,62.2,558.0
127,"Manhattan",86.5,58.7,46.1,0,3.7,13.9,73.2,62.5,70.3,63.5,621.0
128,"Manhattan",85.7,63.3,51.1,0,5.1,21.2,71.3,64.4,69.3,65.1,428.2
129,"Manhattan",87.6,59.6,51.1,0,5.0,19.0,73.4,63.7,70.8,64.6,625.1
130,"Manhattan",89.3,61.9,52.8,0,4.8,19.6,76.2,65.3,73.0,66.0,605.5
131,"Manhattan",87.9,67.4,54.4,0,7.6,22.9,74.3,67.8,72.2,68.2,492.8
132,"Manhattan",89.3,61.5,60.9,0,6.8,22.0,75.8,68.4,73.3,68.6,495.7
133,"Manhattan",89.9,57.9,71.2,0.03,5.1,23.7,76.6,66.9,73.7,67.7,453.9
134,"Manhattan",86.9,64.9,68.3,0,4.7,23.6,76.4,69.0,74.0,69.4,458.0
135,"Manhattan",81.6,60.4,69.1,0,5.1,17.7,76.4,69.3,73.8,69.6,462.1
136,"Manhattan",86.3,55.0,64.0,0,2.6,17.8,77.2,66.0,74.4,67.4,611.0
137,"Manhattan",85.4,53.9,60.7,0,3.8,17.7,78.1,66.3,75.1,67.7,645.8
138,"Manhattan",82.2,54.8,65.5,0,4.0,15.7,73.9,67.3,72.5,68.7,377.3
139,"Manhattan",81.2,61.1,78.6,0.98,4.6,16.9,78.0,67.7,75.1,68.3,480.4
140,"Manhattan",65.0,57.0,88.9,0,4.5,12.1,70.9,66.2,72.0,67.3,97.4
141,"Manhattan",81.1,54.3,72.9,0.01,3.4,10.9,76.2,64.1,73.1,65.3,555.8
142,"Manhattan",86.8,60.4,67.2,0,4.3,16.4,78.3,66.6,75.2,67.6,607.2
143,"Manhattan",87.9,67.3,63.9,0,5.8,18.5,79.4,69.6,76.6,70.2,592.8
144,"Manhattan",89.0,66.8,70.7,0,5.5,23.9,79.1,70.8,76.4,71.5,490.0
145,"Manhattan",93.1,66.1,59.6,0,3.7,12.4,80.4,70.6,77.4,71.2,492.8
146,"Manhattan",100.3,68.8,53.9,0,4.5,15.3,83.9,71.7,80.2,72.3,641.8
147,"Manhattan",95.8,67.4,55.3,0,4.7,16.4,82.7,73.3,79.8,74.0,592.8
148,"Manhattan",93.7,65.8,56.4,0,3.8,17.6,82.9,73.0,80.1,74.0,605.5
149,"Manhattan",88.8,62.4,72.2,0.56,4.3,27.1,81.0,72.4,78.2,73.9,358.5
150,"Manhattan",89.0,59.9,66.5,0,4.4,18.8,81.8,69.6,79.0,71.1,661.8
151,"Manhattan",89.8,66.9,65.2,0,2.6,13.6,82.5,72.5,79.4,73.3,512.4
152,"Manhattan",93.4,62.1,68.0,0,5.8,22.2,82.7,71.6,79.9,72.9,636.8
153,"Manhattan",81.9,61.0,70.0,1.24,8.6,41.7,79.5,71.3,78.1,72.9,584.0
154,"Manhattan",84.4,56.1,58.2,0,3.5,13.9,79.8,68.8,77.4,70.6,675.7
155,"Manhattan",83.5,59.0,66.9,0,3.5,14.9,77.1,70.4,75.1,71.5,371.8
156,"Manhattan",90.5,60.5,62.0,0,4.3,14.3,81.2,69.4,78.2,70.6,652.0
157,"Manhattan",93.9,69.3,59.9,0,5.0,16.5,82.7,73.1,79.9,73.7,638.9
158,"Manhattan",87.1,69.4,63.3,0,4.1,19.3,80.2,73.8,78.0,74.6,388.8
159,"Manhattan",94.2,64.5,62.0,0,4.7,16.3,81.9,72.6,79.4,73.6,605.7
160,"Manhattan",96.5,71.1,57.0,0,8.0,32.4,81.8,74.4,79.6,75.0,563.2
161,"Manhattan",100.0,76.6,48.5,0,9.3,24.2,82.7,75.2,80.5,75.7,640.6
162,"Manhattan",97.7,69.6,58.0,0.37,7.8,21.2,84.4,76.9,82.0,77.2,627.7
163,"Manhattan",91.5,67.9,72.6,0.01,3.6,14.6,85.1,76.3,82.3,77.0,530.1
164,"Manhattan",84.4,72.3,63.5,0,5.6,17.9,79.9,75.7,80.1,76.7,398.1
165,"Manhattan",99.8,70.1,54.2,0,7.8,24.4,83.1,74.3,80.7,75.2,628.2
166,"Manhattan",98.8,79.1,45.9,0,10.9,27.6,83.6,76.1,81.2,76.6,633.4
167,"Manhattan",97.6,78.7,50.1,0,11.1,26.5,83.6,76.9,81.4,77.4,557.0
168,"Manhattan",96.2,78.7,52.4,0,10.5,28.4,84.2,77.2,82.0,77.6,610.5
169,"Manhattan",95.9,77.4,59.1,0,8.2,28.2,84.5,77.6,82.2,78.1,496.2
170,"Manhattan",86.7,68.8,70.5,0.01,6.2,23.5,80.0,76.9,80.1,77.8,231.0
171,"Manhattan",85.6,63.9,73.2,0.11,6.0,28.6,82.5,75.1,80.2,75.9,458.7
172,"Manhattan",76.7,61.1,72.8,0,10.7,29.9,75.1,72.0,76.7,73.2,289.7
173,"Manhattan",73.0,64.0,78.9,0,5.5,16.3,74.0,71.1,73.7,72.1,206.7
174,"Manhattan",91.7,59.5,61.1,0,2.6,11.5,82.8,69.6,79.7,70.9,653.2
175,"Manhattan",87.3,69.3,62.8,0.01,4.6,16.3,80.3,74.4,78.5,74.9,400.0
176,"Manhattan",85.1,67.3,71.3,0.71,5.3,19.2,83.2,73.8,80.2,74.5,536.5
177,"Manhattan",91.1,65.7,66.1,0.11,3.5,11.7,85.1,73.7,82.0,74.6,587.8
178,"Manhattan",97.4,69.3,70.8,0,3.6,18.5,87.2,75.6,83.9,76.5,637.2
179,"Manhattan",105.2,76.1,53.7,0,7.1,23.2,87.8,78.1,84.8,78.8,651.1
180,"Manhattan",103.1,80.7,47.8,0,11.9,27.1,86.3,79.0,84.0,79.6,662.8
181,"Manhattan",99.0,74.4,57.4,0,7.1,35.8,87.2,79.1,84.4,79.6,503.1
182,"Manhattan",85.1,65.7,66.0,0,5.1,17.2,84.6,77.7,82.8,78.6,558.7
183,"Manhattan",95.1,62.0,60.1,0,4.6,19.7,86.6,75.0,83.8,76.7,658.0
184,"Manhattan",102.3,71.1,51.9,0,6.5,24.0,87.0,77.8,84.5,78.7,610.3
185,"Manhattan",97.8,77.3,53.9,0,6.2,19.5,88.6,79.4,85.7,80.1,625.8
186,"Manhattan",90.6,69.0,70.6,0.36,4.8,19.1,86.8,78.7,84.7,79.8,507.9
187,"Manhattan",92.1,72.2,68.3,0,3.9,14.3,87.4,78.5,84.9,79.5,545.8
188,"Manhattan",91.7,68.5,61.2,0,3.7,14.0,87.2,77.3,84.7,78.6,631.3
189,"Manhattan",96.8,60.1,49.5,0,4.0,14.3,87.1,75.6,84.4,77.5,654.4
190,"Manhattan",97.3,63.1,49.4,0,2.7,11.7,87.8,76.4,85.0,78.0,658.7
191,"Manhattan",99.3,68.5,54.7,0,3.1,13.8,88.9,78.0,86.1,79.2,611.7
192,"Manhattan",99.8,72.7,52.4,0,4.8,17.6,88.5,80.2,86.0,81.1,485.4
193,"Manhattan",101.9,72.6,48.8,0,5.9,19.9,89.1,80.1,86.6,81.0,609.1
194,"Manhattan",100.4,72.1,63.1,0.14,4.8,19.7,89.1,80.4,86.1,81.4,431.7
195,"Manhattan",90.1,70.5,80.5,0.64,2.3,12.6,87.3,78.6,85.1,79.7,390.5
196,"Manhattan",94.9,70.6,73.5,0,2.2,13.6,87.5,78.7,85.2,79.9,481.1
197,"Manhattan",93.7,74.3,64.2,0,2.9,13.0,88.0,79.8,85.6,80.5,549.9
198,"Manhattan",83.6,71.3,85.0,0.12,3.9,18.1,83.8,78.8,82.9,79.9,286.6
199,"Manhattan",90.2,76.9,63.5,0,3.7,13.3,85.2,80.4,83.2,80.6,530.3
200,"Manhattan",96.1,69.6,74.4,0.13,3.4,47.4,84.9,78.0,82.9,79.0,436.5
201,"Manhattan",90.5,67.9,70.2,0,3.1,14.8,82.7,76.0,81.6,77.5,436.5
202,"Manhattan",91.2,65.6,63.7,0.01,3.6,12.2,85.8,74.7,83.5,76.3,628.4
203,"Manhattan",90.2,67.4,63.0,0,3.2,13.0,85.3,76.1,83.1,77.4,506.7
204,"Manhattan",90.1,69.0,65.0,0,2.9,13.8,85.5,76.6,83.1,77.7,456.3
205,"Manhattan",91.5,67.8,54.6,0,3.4,17.3,85.9,76.5,83.8,77.7,624.3
206,"Manhattan",90.2,60.5,65.9,0,2.9,15.3,81.4,75.0,80.3,76.7,337.0
207,"Manhattan",84.1,64.9,66.9,0.10,2.9,17.7,82.3,75.5,80.5,76.6,391.2
208,"Manhattan",88.9,60.0,57.5,0,3.0,13.0,83.0,72.2,81.1,74.2,585.4
209,"Manhattan",91.5,66.1,59.2,0,4.5,16.4,84.5,74.5,82.2,75.9,541.8
210,"Manhattan",84.9,67.2,74.1,0.07,3.9,14.8,82.6,76.1,80.9,77.0,388.1
211,"Manhattan",80.6,61.8,85.7,0.85,2.4,26.1,80.3,72.1,78.7,74.2,266.8
212,"Manhattan",84.4,59.8,68.5,0.01,3.0,13.2,81.6,69.0,79.6,71.4,598.1
213,"Manhattan",89.8,58.1,59.2,0,3.6,18.2,82.6,70.3,80.4,72.5,604.1
214,"Manhattan",93.9,64.4,51.1,0,4.5,14.2,83.9,72.5,81.5,74.1,598.8
215,"Manhattan",96.5,68.5,44.0,0,7.7,22.2,83.2,73.7,81.3,75.3,611.0
216,"Manhattan",92.4,70.8,49.9,0,8.1,22.7,81.6,76.0,80.2,76.8,388.1
217,"Manhattan",99.1,75.6,42.3,0,9.5,24.6,84.0,75.4,82.0,76.5,537.7
218,"Manhattan",97.3,75.1,52.2,0,4.6,18.5,86.6,78.0,84.0,78.5,465.2
219,"Manhattan",89.8,67.4,71.0,0.41,3.6,27.1,86.0,76.5,83.9,77.8,542.2
220,"Manhattan",94.5,65.6,65.9,0,2.6,12.7,85.4,75.2,83.1,76.8,514.3
221,"Manhattan",94.5,65.7,65.7,0,2.3,19.5,84.0,75.4,82.0,76.9,457.5
222,"Manhattan",91.7,66.6,61.2,0,4.1,15.7,83.2,75.1,81.6,76.5,551.6
223,"Manhattan",94.3,61.3,57.5,0,2.2,13.1,84.2,73.5,81.9,75.3,534.8
224,"Manhattan",94.6,62.9,56.2,0,2.8,13.7,84.6,74.2,82.3,75.9,555.6
225,"Manhattan",88.2,67.6,76.2,0.31,3.5,30.5,81.5,76.0,80.4,77.2,285.7
226,"Manhattan",86.0,69.8,86.9,1.82,3.4,12.4,84.8,74.8,82.3,75.7,407.2
227,"Manhattan",86.1,67.3,82.6,0.04,2.5,11.5,84.3,74.8,81.5,76.0,348.0
228,"Manhattan",90.5,66.4,75.7,0,2.4,15.2,85.4,74.4,82.6,75.9,411.9
229,"Manhattan",88.2,68.2,70.3,0,3.8,14.2,83.4,75.1,81.6,76.6,534.6
230,"Manhattan",91.1,65.7,70.2,0,1.6,10.7,84.0,74.3,81.9,75.9,485.0
231,"Manhattan",73.8,64.7,91.8,3.24,4.9,21.0,78.3,71.4,79.3,73.1,57.0
232,"Manhattan",74.5,65.0,83.4,0.13,10.8,26.9,74.0,70.8,74.0,72.1,277.6
233,"Manhattan",79.8,63.1,81.3,0.02,4.8,16.8,77.5,69.4,76.0,70.9,424.6
234,"Manhattan",77.5,61.8,78.3,0,1.7,8.0,76.5,69.9,75.4,71.2,312.2
235,"Manhattan",75.4,63.4,87.4,2.21,5.7,24.2,73.0,69.7,73.4,71.1,111.7
236,"Manhattan",92.4,72.1,71.9,0,4.1,17.0,82.6,71.9,79.6,72.5,527.7
237,"Manhattan",93.1,69.1,68.3,0,5.1,15.3,83.2,74.3,80.7,75.2,532.5
238,"Manhattan",92.7,72.8,66.7,0.23,10.0,30.1,80.6,76.0,79.2,76.5,331.5
239,"Manhattan",94.9,78.5,54.0,0,13.0,32.9,80.4,75.5,79.3,76.2,521.0
240,"Manhattan",92.9,63.4,63.9,0,9.8,23.2,82.2,75.7,80.3,76.6,429.1
241,"Manhattan",80.1,58.2,68.8,0,5.1,15.5,79.0,72.0,77.7,73.7,532.0
242,"Manhattan",84.9,68.7,74.0,0,6.2,21.8,79.0,73.8,77.7,74.7,382.6
243,"Manhattan",95.6,71.7,60.8,0,9.3,27.4,81.7,73.9,79.7,74.7,494.0
244,"Manhattan",95.0,75.0,58.8,0,7.4,21.7,83.4,76.4,81.3,77.0,480.7
245,"Manhattan",88.7,68.0,73.2,1.50,5.5,33.4,83.3,75.1,81.4,77.8,345.3
246,"Manhattan",85.4,67.1,85.9,4.35,3.8,20.0,81.5,73.0,79.9,74.8,289.0
247,"Manhattan",80.7,71.5,88.9,0.42,5.3,18.0,78.2,75.6,78.3,76.3,127.9
248,"Manhattan",74.9,68.8,93.1,1.13,4.0,16.1,78.0,74.6,77.4,75.2,161.1
249,"Manhattan",72.7,65.6,90.0,0,5.3,12.3,75.0,72.9,76.0,73.8,87.8
250,"Manhattan",72.2,64.6,91.9,0.03,5.3,15.4,74.0,71.4,73.9,72.5,85.0
251,"Manhattan",73.4,61.7,85.6,0.01,5.0,15.0,73.1,69.6,72.8,70.7,193.3
252,"Manhattan",78.9,54.6,77.3,0,1.9,8.3,76.3,66.7,74.4,68.8,448.2
253,"Manhattan",77.6,54.5,76.0,0,3.5,16.9,75.7,66.7,74.1,68.7,501.2
254,"Manhattan",81.9,55.9,71.9,0,5.8,20.3,75.3,67.4,73.9,69.2,478.0
255,"Manhattan",81.9,60.7,71.4,0,5.9,22.4,75.4,68.8,74.2,70.1,422.9
256,"Manhattan",83.9,68.8,79.2,0,7.2,22.8,75.7,71.0,74.6,71.8,262.5
257,"Manhattan",89.6,68.5,70.5,0,5.7,17.9,78.7,71.7,76.9,72.5,452.3
258,"Manhattan",90.7,66.6,70.3,0,2.6,11.2,79.9,72.5,78.0,73.4,439.9
259,"Manhattan",88.7,64.7,65.4,0,3.6,15.3,79.5,72.6,77.9,73.7,443.7
260,"Manhattan",91.2,68.7,63.9,0,5.0,16.6,80.5,73.8,78.8,74.6,408.4
261,"Manhattan",94.1,74.5,60.5,0,5.4,15.5,82.4,75.2,80.3,75.8,447.0
262,"Manhattan",93.3,74.6,57.0,0,6.9,23.2,82.1,75.6,80.2,76.3,442.7
263,"Manhattan",92.7,68.2,60.8,0.39,9.1,32.4,81.6,75.5,80.0,76.3,455.6
264,"Manhattan",68.9,51.9,73.5,0.01,5.9,20.4,76.4,67.6,77.5,70.5,241.3
265,"Manhattan",73.2,46.9,72.8,0,2.3,11.2,73.9,64.0,72.6,66.9,484.0
266,"Manhattan",79.7,48.8,72.2,0,3.3,15.9,73.9,63.7,72.4,66.3,475.7
