"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
81,"Manhattan",58.9,38.3,39.7,0,7.9,19.2,55.3,47.5,53.4,48.8,345.1
82,"Manhattan",77.6,46.6,55.2,0.01,10.5,30.0,59.5,50.3,57.0,50.6,410.5
83,"Manhattan",73.2,44.1,62.7,0.97,8.9,25.6,59.7,51.4,57.6,52.8,184.7
84,"Manhattan",46.4,41.9,95.2,0.20,9.0,22.9,51.4,48.4,52.8,49.2,74.2
85,"Manhattan",52.6,41.7,90.8,0.29,3.3,14.6,54.2,47.5,52.9,48.4,158.7
86,"Manhattan",56.1,44.8,85.9,0.09,5.2,14.1,54.8,48.5,53.6,49.2,203.6
87,"Manhattan",54.7,43.6,83.1,0.25,5.1,24.6,54.5,48.9,53.3,49.8,173.7
88,"Manhattan",50.5,46.1,97.9,2.06,11.3,27.6,51.6,48.9,51.8,49.4,38.4
89,"Manhattan",45.4,43.6,93.1,0.01,8.5,19.1,48.0,46.8,48.4,47.6,90.9
90,"Manhattan",50.1,42.2,84.0,0,5.3,13.7,51.6,45.9,50.6,46.8,160.6
91,"Manhattan",54.2,41.7,83.5,0.04,5.4,17.1,54.4,45.9,52.5,46.9,250.6
92,"Manhattan",55.4,46.1,93.8,0.06,2.4,8.5,54.4,48.6,53.1,49.0,121.7
93,"Manhattan",66.5,48.9,84.8,0.86,7.5,24.2,60.3,51.5,57.7,51.5,299.0
94,"Manhattan",50.5,44.5,87.5,0.83,7.3,23.1,53.2,48.5,54.0,49.2,59.7
95,"Manhattan",59.5,41.6,69.3,0.32,11.2,34.3,54.9,46.4,53.4,47.4,393.1
96,"Manhattan",59.0,38.1,64.6,0,7.1,21.0,57.9,43.8,55.3,45.7,577.1
97,"Manhattan",68.4,31.5,56.5,0,6.2,21.4,58.8,42.9,55.8,45.2,502.9
98,"Manhattan",79.0,56.2,54.4,0,8.6,23.0,62.1,49.8,59.3,50.5,413.6
99,"Manhattan",79.9,61.3,65.1,0,9.5,25.8,64.7,57.6,62.2,57.1,320.0
100,"Manhattan",64.7,38.4,61.8,0,10.0,25.4,63.4,51.6,61.0,54.1,563.5
101,"Manhattan",68.8,30.9,61.5,0,2.4,10.7,65.5,46.7,61.7,49.4,542.2
102,"Manhattan",78.2,46.4,69.0,0.12,4.7,22.5,63.9,50.9,60.7,52.5,300.0
103,"Manhattan",77.4,59.0,71.3,0.02,4.8,16.1,67.6,55.5,64.2,55.9,386.9
104,"Manhattan",79.2,59.6,71.8,0.13,9.8,32.6,66.0,59.4,63.7,59.3,257.3
105,"Manhattan",81.5,62.6,67.3,0.19,10.6,29.9,68.4,59.4,65.7,59.5,355.4
106,"Manhattan",66.1,50.3,77.1,0.17,5.0,19.0,63.7,57.3,63.6,58.6,161.8
107,"Manhattan",73.9,46.4,71.8,0.01,4.3,14.3,70.5,53.6,66.7,55.3,545.1
108,"Manhattan",82.1,57.9,65.4,0,6.7,22.7,70.9,58.3,67.7,59.2,505.0
109,"Manhattan",82.5,58.1,67.6,0.11,9.4,33.4,71.8,62.0,69.0,62.3,514.8
110,"Manhattan",69.0,50.9,68.1,0.01,6.7,19.5,71.1,59.5,68.1,60.7,563.0
111,"Manhattan",54.5,46.2,69.1,0,7.2,21.1,60.7,54.8,62.2,56.3,128.6
112,"Manhattan",66.3,42.5,51.6,0.01,7.5,22.0,66.2,52.5,63.2,54.3,543.4
113,"Manhattan",70.7,34.0,51.2,0,3.9,16.3,69.6,49.9,65.6,52.5,618.4
114,"Manhattan",75.7,52.0,45.0,0,10.2,29.0,67.6,54.3,64.7,55.9,581.1
115,"Manhattan",68.6,44.6,67.5,0,7.4,22.8,64.3,56.0,62.8,57.9,219.8
116,"Manhattan",53.7,40.5,67.8,0,11.0,26.3,58.9,52.3,58.0,54.3,288.8
117,"Manhattan",62.2,32.8,67.7,0.14,3.5,15.7,64.6,49.0,61.1,51.5,417.4
118,"Manhattan",60.8,43.4,93.3,0.33,7.1,18.4,60.6,53.1,59.1,54.3,191.2
119,"Manhattan",47.2,41.4,94.1,0.42,11.1,27.4,53.1,49.2,54.7,50.6,37.0
120,"Manhattan",54.8,40.2,93.2,0.75,7.1,30.3,56.1,47.2,54.6,48.4,218.9
121,"Manhattan",65.4,37.6,64.4,0.02,11.6,32.7,59.9,47.2,57.3,48.8,567.1
122,"Manhattan",66.4,46.1,64.7,0.01,3.6,14.9,91.5,50.7,96.7,52.0,361.1
123,"Manhattan",60.9,46.3,82.0,0.04,2.8,12.5,64.4,54.6,61.1,55.3,331.0
124,"Manhattan",68.0,42.7,65.8,0,5.8,24.4,66.0,51.8,62.4,54.0,588.3
125,"Manhattan",75.8,42.9,53.8,0,3.3,15.0,70.9,52.2,66.2,54.4,641.3
126,"Manhattan",84.0,50.3,51.2,0,3.8,14.3,75.0,56.2,69.9,57.9,643.2
127,"Manhattan",85.2,51.6,51.6,0,5.6,19.2,74.3,59.1,70.0,60.7,616.0
128,"Manhattan",85.8,63.0,52.7,0,6.3,21.0,76.4,62.5,72.4,63.6,629.4
129,"Manhattan",85.6,58.4,62.8,0,3.7,14.0,79.5,63.9,74.5,65.1,552.0
130,"Manhattan",80.5,62.3,69.5,0,6.0,15.8,76.3,67.8,73.4,68.3,368.7
131,"Manhattan",72.8,57.9,72.5,0.21,7.6,20.7,73.1,64.7,70.3,66.5,358.2
132,"Manhattan",75.2,50.1,49.9,0,5.6,19.1,75.2,60.3,71.5,62.5,673.7
133,"Manhattan",78.6,44.4,58.0,0,5.4,20.6,74.9,59.0,71.4,61.6,669.9
134,"Manhattan",88.5,61.5,52.8,0,8.6,26.1,77.7,62.6,73.7,64.3,636.0
135,"Manhattan",90.7,68.6,59.7,0,8.5,24.0,81.1,67.3,76.8,68.1,612.4
136,"Manhattan",86.6,69.1,63.9,0,10.7,27.0,80.4,69.1,76.8,70.0,505.5
137,"Manhattan",78.5,59.6,61.3,0.01,9.1,29.6,76.0,67.5,73.4,69.4,447.0
138,"Manhattan",74.6,51.6,78.9,0.77,6.4,36.5,74.7,63.9,71.5,65.9,355.6
139,"Manhattan",65.7,58.3,97.1,0.63,5.1,15.6,66.1,63.9,67.4,65.0,72.6
140,"Manhattan",65.1,46.3,80.8,0.02,8.3,24.1,65.2,57.6,65.4,60.6,252.7
141,"Manhattan",73.0,41.2,65.9,0,4.5,17.1,72.7,54.1,69.0,57.1,683.3
142,"Manhattan",64.6,51.4,90.8,0.45,3.2,14.2,65.5,60.8,65.0,62.2,171.1
143,"Manhattan",66.3,50.2,71.6,0.03,9.1,27.3,66.3,58.6,64.9,60.4,431.3
144,"Manhattan",69.0,47.7,70.8,0,5.5,16.8,70.4,55.8,67.6,58.1,598.3
145,"Manhattan",78.5,44.1,65.4,0.40,5.7,20.9,75.0,57.5,70.7,59.8,652.0
146,"Manhattan",83.6,58.9,76.1,0.09,3.5,21.4,81.0,63.7,76.0,64.8,655.4
147,"Manhattan",77.0,59.4,83.7,0.47,4.3,22.0,77.6,66.1,74.0,67.0,433.9
148,"Manhattan",81.7,56.7,61.1,0,4.3,17.0,78.9,64.5,75.3,66.2,669.0
149,"Manhattan",81.9,56.7,55.1,0,4.0,13.1,79.9,64.9,75.9,66.6,670.4
150,"Manhattan",84.1,49.5,61.0,0,3.2,17.5,80.3,64.3,76.3,66.4,657.8
151,"Manhattan",76.3,55.0,72.3,0.46,3.2,14.5,78.0,65.6,73.9,67.1,422.7
152,"Manhattan",79.5,62.2,76.8,0,4.2,17.2,77.4,67.3,74.5,68.3,411.0
153,"Manhattan",84.9,64.9,65.8,0,4.3,16.8,82.6,68.1,78.4,69.1,669.7
154,"Manhattan",83.3,61.5,74.5,0,2.2,10.9,79.9,69.5,77.1,70.7,436.8
155,"Manhattan",87.7,66.7,73.8,0,2.6,14.0,84.8,71.3,80.3,71.9,584.5
156,"Manhattan",93.1,63.5,65.1,0,2.2,11.0,85.8,71.3,81.6,72.5,655.8
157,"Manhattan",84.9,61.3,61.3,0,3.0,13.9,84.5,71.9,80.5,73.3,581.6
158,"Manhattan",83.0,58.8,54.6,0,2.3,12.9,84.2,70.5,80.4,72.1,677.8
159,"Manhattan",84.4,53.7,58.2,0,2.9,15.6,83.5,68.3,79.7,70.6,649.6
160,"Manhattan",87.3,59.9,55.6,0,6.2,20.9,84.0,69.4,80.2,71.2,670.2
161,"Manhattan",89.5,67.9,66.5,0,10.3,26.7,84.7,72.0,81.0,73.2,604.8
162,"Manhattan",92.6,72.2,60.4,0,11.5,29.5,85.8,73.7,82.0,74.7,646.5
163,"Manhattan",92.6,71.9,62.3,0,8.6,24.3,86.9,74.9,82.8,75.7,580.2
164,"Manhattan",92.8,79.2,55.9,0,12.0,30.2,84.6,76.3,82.0,76.4,820.8
165,"Manhattan",97.3,69.5,53.5,0,4.1,26.1,88.5,75.9,84.5,76.7,515.5
166,"Manhattan",95.4,63.4,67.4,0.54,4.8,33.7,88.9,74.6,84.9,76.1,560.4
167,"Manhattan",94.4,65.6,62.1,0,6.0,24.6,88.3,72.7,84.2,74.5,637.2
168,"Manhattan",97.6,67.4,70.7,0.03,7.4,25.7,90.8,76.3,85.9,77.2,554.7
169,"Manhattan",84.0,64.1,54.6,0.02,6.6,22.5,85.1,74.9,82.5,76.4,678.0
170,"Manhattan",91.3,62.1,54.8,0,3.8,17.8,87.0,73.2,83.0,74.5,515.8
171,"Manhattan",98.2,63.9,55.6,0.04,4.8,16.3,90.3,73.5,85.8,75.0,646.5
172,"Manhattan",96.5,73.6,45.8,0,9.9,26.2,88.0,75.7,84.3,77.0,670.2
173,"Manhattan",92.7,72.4,54.8,0,8.4,21.4,89.4,75.8,85.3,76.8,643.7
174,"Manhattan",80.9,61.1,53.6,0,8.9,27.6,85.7,75.3,83.0,77.7,559.9
175,"Manhattan",83.3,54.9,48.7,0,3.0,14.5,87.2,70.7,83.0,73.4,620.0
176,"Manhattan",72.9,55.1,67.8,0.06,3.0,12.2,76.8,69.8,78.3,72.0,225.3
177,"Manhattan",78.6,54.0,77.5,0.01,3.9,16.2,82.2,67.6,78.9,69.7,583.1
178,"Manhattan",84.2,57.2,74.4,0,7.5,24.9,82.7,69.2,79.4,70.9,568.0
179,"Manhattan",94.5,72.7,57.5,0,11.9,29.2,85.9,74.0,81.8,74.5,532.5
180,"Manhattan",86.6,62.0,77.8,1.52,5.9,35.0,83.4,70.5,80.5,72.5,511.2
181,"Manhattan",81.1,64.1,77.8,0.71,5.0,27.1,82.3,73.5,79.9,74.7,457.0
182,"Manhattan",88.8,59.3,59.7,0,3.4,11.8,86.2,70.1,82.1,72.2,676.1
183,"Manhattan",88.4,67.4,63.3,0,4.9,18.3,83.7,72.7,80.9,74.3,539.9
184,"Manhattan",88.2,70.4,74.3,0,3.4,12.9,82.6,75.3,80.4,76.1,371.8
185,"Manhattan",82.8,68.0,76.0,0,3.7,14.6,83.8,75.5,81.3,76.3,521.5
186,"Manhattan",89.6,63.9,69.3,0,2.4,13.1,86.5,73.8,83.3,75.3,648.0
187,"Manhattan",94.7,66.0,62.0,0,4.2,14.2,87.5,75.1,84.1,76.5,654.9
188,"Manhattan",88.5,65.0,61.9,0,5.5,16.0,84.5,76.4,82.4,78.0,503.6
189,"Manhattan",90.7,59.9,65.5,0,3.3,14.1,85.8,73.4,82.8,75.2,658.5
190,"Manhattan",95.1,69.3,59.3,0,6.7,24.1,86.5,75.7,83.6,76.9,644.4
191,"Manhattan",99.2,75.2,56.6,0,8.0,19.9,88.2,77.9,85.3,78.7,630.8
192,"Manhattan",100.4,77.6,54.7,0,8.9,24.6,88.6,79.1,85.7,79.7,619.1
193,"Manhattan",101.8,80.7,46.5,0,8.1,19.0,89.6,79.7,86.5,80.4,592.6
194,"Manhattan",91.0,73.0,73.6,0,5.8,21.9,86.2,80.1,84.3,80.8,358.2
195,"Manhattan",89.9,70.8,73.3,0,3.1,13.1,87.9,78.4,85.3,79.2,547.3
196,"Manhattan",93.4,70.5,69.3,0,2.7,13.6,88.6,78.6,85.9,79.6,544.2
197,"Manhattan",94.4,69.3,63.3,0,3.0,12.1,89.2,78.3,86.0,79.6,563.0
198,"Manhattan",95.9,66.1,56.0,0,5.2,19.6,89.0,77.2,86.2,78.9,651.1
199,"Manhattan",96.8,76.5,53.6,0,7.3,23.7,87.5,79.2,85.1,80.1,514.8
200,"Manhattan",100.4,77.4,54.2,0.23,7.4,21.3,87.8,79.7,85.5,80.4,574.2
201,"Manhattan",103.5,79.5,47.4,0,7.6,18.6,89.8,78.6,86.7,79.6,633.2
202,"Manhattan",104.8,80.9,42.9,0,9.6,22.5,89.0,79.8,86.4,80.6,632.7
203,"Manhattan",104.0,70.5,53.4,0.35,6.2,22.4,92.1,80.4,88.8,81.1,579.2
204,"Manhattan",96.1,67.3,64.4,0,3.1,13.4,89.1,78.0,86.7,79.6,606.9
205,"Manhattan",92.4,69.8,68.0,0,4.0,14.5,88.3,78.4,86.0,79.7,605.0
206,"Manhattan",97.2,72.5,60.9,0,6.1,18.0,88.5,79.2,86.0,80.3,585.9
207,"Manhattan",83.9,73.5,86.3,0.87,4.8,20.2,81.7,78.7,82.7,79.4,73.5
208,"Manhattan",86.8,71.5,76.7,0.06,5.5,15.0,83.4,77.7,82.2,78.4,438.9
209,"Manhattan",87.7,67.6,70.5,0,2.7,11.4,84.2,75.9,82.5,77.3,524.1
210,"Manhattan",83.9,64.6,69.8,0,3.4,13.9,82.0,75.2,80.9,76.7,535.8
211,"Manhattan",84.0,63.3,65.6,0,2.8,10.7,81.5,74.3,80.3,75.7,528.9
212,"Manhattan",77.4,64.1,79.2,0.02,2.0,8.3,78.3,74.1,77.7,75.5,243.0
213,"Manhattan",87.8,61.0,70.0,0,1.8,11.3,80.5,71.5,79.1,73.2,525.5
214,"Manhattan",90.5,62.7,66.9,0.06,2.4,12.9,82.7,72.9,80.6,74.3,555.6
215,"Manhattan",79.6,63.5,70.7,0.53,6.4,32.6,79.4,73.0,78.5,74.6,559.2
216,"Manhattan",79.5,54.4,58.4,0,2.8,12.9,78.4,69.8,77.3,72.0,646.3
217,"Manhattan",78.5,58.2,81.4,3.31,6.1,21.7,75.3,67.8,74.5,69.9,380.4
218,"Manhattan",72.7,62.7,90.4,0.01,3.1,10.8,72.8,69.7,72.8,70.8,150.1
219,"Manhattan",80.7,61.2,79.9,0,2.6,13.4,75.0,69.3,74.2,70.4,363.0
220,"Manhattan",81.7,63.1,66.0,0,3.5,12.1,76.3,70.2,75.2,71.4,609.5
221,"Manhattan",82.9,62.9,78.4,0.09,2.8,15.0,75.4,70.6,74.4,71.8,336.8
222,"Manhattan",85.2,63.2,78.5,0.01,2.6,13.3,78.7,70.7,77.0,71.8,445.8
223,"Manhattan",82.9,63.2,71.0,0.06,3.6,12.3,77.8,72.4,76.7,73.3,589.0
224,"Manhattan",81.3,58.8,73.4,0,2.7,11.8,76.7,71.3,75.8,72.6,506.4
225,"Manhattan",84.9,61.2,73.0,0,3.8,14.5,77.1,71.2,76.0,72.4,488.5
226,"Manhattan",91.3,70.0,74.7,0,5.0,13.0,80.0,73.2,78.1,73.8,429.6
227,"Manhattan",89.4,70.4,72.0,0,4.6,14.7,81.0,74.9,79.2,75.4,519.8
228,"Manhattan",82.8,64.7,76.0,0.66,5.1,28.8,79.2,73.4,78.2,74.8,439.6
229,"Manhattan",87.4,63.4,64.8,0,4.1,14.6,79.8,73.2,78.2,74.4,590.9
230,"Manhattan",90.9,66.9,66.5,0,3.6,14.1,80.9,73.4,79.1,74.3,550.8
231,"Manhattan",93.9,64.7,70.8,0,4.3,16.7,81.1,73.7,79.4,75.0,564.0
232,"Manhattan",95.1,67.8,67.3,0.03,6.5,23.3,81.5,75.9,80.1,76.7,523.6
233,"Manhattan",92.7,72.3,74.2,0.31,4.5,28.3,80.6,77.2,79.5,77.6,275.4
234,"Manhattan",82.4,58.9,69.6,0.45,5.5,17.1,79.8,74.3,79.0,76.1,559.9
235,"Manhattan",80.2,53.9,66.7,0,2.3,10.2,77.6,71.1,76.7,73.0,569.9
236,"Manhattan",81.7,56.3,69.4,0,4.0,16.7,75.0,70.8,74.9,72.5,440.1
237,"Manhattan",83.6,64.9,64.7,0,5.2,18.0,76.3,71.4,75.6,72.5,475.9
238,"Manhattan",88.0,61.1,70.9,0,4.2,16.2,77.7,71.3,76.5,72.4,465.9
239,"Manhattan",84.2,66.7,78.7,0.15,3.0,18.3,79.0,73.0,77.5,73.7,379.2
240,"Manhattan",80.7,61.7,72.8,0,3.5,15.7,77.7,72.1,76.7,73.3,537.2
241,"Manhattan",80.6,56.3,73.9,0,1.8,8.9,76.7,70.0,75.6,71.7,516.2
242,"Manhattan",82.5,55.2,75.7,0,1.9,11.3,76.3,69.3,75.3,71.0,521.2
243,"Manhattan",82.4,57.8,73.8,0,2.1,11.5,76.7,69.7,75.5,71.2,528.9
244,"Manhattan",80.0,57.7,77.8,0,2.7,11.0,74.3,70.2,73.8,71.4,265.6
245,"Manhattan",89.4,63.0,68.0,0,3.5,12.6,77.3,71.0,76.0,71.9,477.6
246,"Manhattan",93.4,60.2,67.8,0,3.8,12.8,78.1,71.0,76.7,72.2,483.3
247,"Manhattan",84.0,64.9,60.4,0,5.8,16.8,77.5,72.9,76.5,73.9,406.4
248,"Manhattan",76.0,51.1,51.3,0,6.2,20.2,74.7,68.9,74.1,71.0,537.0
249,"Manhattan",76.3,46.4,55.3,0,3.7,18.8,73.0,65.8,72.2,68.1,539.6
250,"Manhattan",85.0,45.6,58.3,0,2.5,14.3,72.6,64.7,71.7,66.8,517.4
251,"Manhattan",90.6,59.6,44.3,0,5.3,17.6,74.3,67.5,73.0,68.8,494.5
252,"Manhattan",87.4,56.6,50.6,0,5.8,18.2,74.1,67.9,73.0,69.3,456.8
253,"Manhattan",85.0,60.1,54.7,0,5.2,18.3,74.1,69.3,73.3,70.3,383.3
254,"Manhattan",84.7,55.9,63.2,0,2.4,10.9,75.5,68.2,74.0,69.5,466.8
255,"Manhattan",83.4,53.7,70.3,0,1.8,12.0,74.6,67.8,73.4,69.2,408.1
256,"Manhattan",90.2,55.7,57.9,0,2.9,10.7,75.3,67.6,73.8,69.0,458.5
257,"Manhattan",96.1,63.4,44.4,0.09,6.8,20.8,74.9,69.5,73.6,70.4,402.1
258,"Manhattan",89.0,71.0,55.8,0,8.3,25.8,73.8,70.0,73.0,70.7,236.8
259,"Manhattan",90.7,59.9,64.0,0.04,6.6,20.3,76.7,71.3,75.2,71.7,318.6
260,"Manhattan",68.3,56.6,87.8,0.21,4.3,16.7,72.5,69.6,73.3,70.5,141.5
261,"Manhattan",82.9,64.9,82.8,0.57,3.6,14.4,74.4,69.2,73.1,69.8,247.7
262,"Manhattan",93.7,68.5,63.9,0,9.4,27.0,76.9,70.5,75.3,71.1,442.5
263,"Manhattan",89.3,72.2,65.0,0,4.7,22.3,78.5,73.1,76.9,73.4,422.7
264,"Manhattan",94.0,68.5,65.6,0,8.8,25.7,79.3,73.4,77.6,73.8,413.1
265,"Manhattan",94.5,76.0,59.3,0,9.4,22.9,79.5,74.4,77.9,74.8,394.5
266,"Manhattan",91.5,72.8,56.6,0,7.5,22.6,78.7,73.8,77.4,74.4,410.7
