"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
56,"Manhattan",46.0,21.3,69.3,0,1.6,8.9,33.2,31.8,32.5,31.9,233.2
57,"Manhattan",56.1,20.8,55.4,0,3.7,17.7,36.3,31.8,34.8,32.0,403.6
58,"Manhattan",65.9,26.2,71.1,0,7.0,27.5,40.0,32.3,38.4,32.8,363.5
59,"Manhattan",54.8,26.7,67.6,0,9.1,25.9,42.1,36.5,40.2,37.0,426.3
60,"Manhattan",54.9,21.8,58.8,0,3.4,15.1,43.1,33.9,40.6,35.2,445.6
61,"Manhattan",64.7,22.6,42.9,0,5.4,21.9,43.0,34.2,40.8,35.6,452.5
62,"Manhattan",73.3,28.4,32.5,0,3.4,16.4,46.9,36.4,43.8,37.5,454.4
63,"Manhattan",71.1,27.5,42.4,0,3.2,19.6,47.3,37.5,44.5,38.8,424.3
64,"Manhattan",60.4,36.7,52.2,0,4.1,15.4,49.0,41.7,46.3,42.0,390.2
65,"Manhattan",68.6,32.6,58.8,0,5.6,19.5,49.4,40.5,46.7,41.5,441.1
66,"Manhattan",67.6,42.6,41.3,0,10.9,31.8,49.2,42.7,47.1,43.3,452.3
67,"Manhattan",72.2,47.7,36.0,0,10.2,24.8,50.4,44.1,48.2,44.6,362.3
68,"Manhattan",75.4,54.3,48.2,0,13.4,31.5,53.5,46.5,50.8,46.5,410.0
69,"Manhattan",77.9,39.9,50.1,0,15.6,35.6,55.7,49.9,53.2,50.3,414.3
70,"Manhattan",59.8,27.9,51.2,0,5.2,16.7,53.3,45.9,51.1,47.2,480.7
71,"Manhattan",44.2,37.7,72.9,0.16,5.8,17.3,47.7,45.3,48.7,46.0,71.6
72,"Manhattan",48.9,39.9,92.1,0.61,7.2,17.5,47.0,44.7,46.6,45.2,56.1
73,"Manhattan",50.5,42.3,99.9,0.24,8.2,20.0,48.2,46.6,47.7,46.6,48.7
74,"Manhattan",55.0,42.6,95.4,0,4.9,15.3,51.1,46.0,49.4,46.3,180.7
75,"Manhattan",56.9,41.7,86.6,0,5.0,16.1,52.1,46.7,50.3,47.0,266.6
76,"Manhattan",45.7,35.3,96.9,0.96,13.9,30.2,48.8,42.7,49.0,44.1,32.7
77,"Manhattan",53.2,33.3,69.7,0,13.0,30.7,49.2,41.0,47.3,42.5,478.3
78,"Manhattan",55.9,29.7,55.1,0,3.0,11.1,51.3,40.2,48.6,42.1,528.4
79,"Manhattan",64.7,28.2,50.8,0,7.0,25.2,50.2,40.4,48.1,42.4,516.5
80,"Manhattan",68.8,47.5,48.7,0,11.6,32.1,52.3,45.0,50.2,45.6,433.7
81,"Manhattan",59.2,48.7,76.5,0.29,4.5,19.7,49.6,48.1,49.2,48.3,50.1
82,"Manhattan",55.9,46.0,98.6,0.30,6.0,19.9,53.2,48.9,51.6,48.8,141.3
83,"Manhattan",48.9,40.7,79.0,0.01,7.7,21.4,50.1,47.3,50.4,48.3,142.2
84,"Manhattan",47.6,34.8,83.2,0,3.4,11.1,49.4,45.2,48.6,46.9,114.1
85,"Manhattan",64.6,29.4,70.0,1.04,4.4,23.3,51.2,42.6,49.6,44.3,290.9
86,"Manhattan",58.6,41.9,71.6,0,8.0,26.3,53.3,47.4,51.7,48.1,298.8
87,"Manhattan",63.4,31.4,51.5,0,6.3,19.2,55.3,43.1,52.3,45.3,551.3
88,"Manhattan",77.6,52.6,32.9,0,16.8,40.0,56.3,47.9,53.8,48.6,548.0
89,"Manhattan",65.5,34.7,27.4,0,13.6,33.3,54.4,47.7,52.8,49.8,481.4
90,"Manhattan",53.6,28.7,37.2,0,6.1,21.4,52.1,43.7,50.5,45.9,502.4
91,"Manhattan",58.1,24.3,39.7,0,5.1,17.4,52.6,41.8,50.3,44.3,550.1
92,"Manhattan",72.7,39.2,30.2,0,11.2,29.9,53.8,44.5,51.5,46.0,554.4
93,"Manhattan",76.5,47.5,41.0,0,6.4,19.5,58.8,47.6,55.4,48.5,553.7
94,"Manhattan",82.4,54.6,51.0,0,8.8,25.9,60.8,51.2,57.7,51.6,555.4
95,"Manhattan",81.5,56.0,56.5,0,11.0,30.2,62.8,54.7,59.8,54.8,527.9
96,"Manhattan",71.5,56.0,68.3,0.36,11.0,31.9,59.8,57.0,58.5,56.8,126.3
97,"Manhattan",56.3,44.1,98.3,0.28,7.4,17.6,57.6,51.9,57.6,53.2,98.1
98,"Manhattan",67.1,43.3,74.9,0.39,8.6,27.8,55.7,50.1,54.4,51.3,288.8
99,"Manhattan",69.9,36.7,75.5,0.27,7.0,28.8,59.0,47.6,56.4,49.6,467.8
100,"Manhattan",62.2,42.4,67.9,0.01,10.0,24.3,58.6,50.4,56.4,51.5,523.2
101,"Manhattan",73.7,32.1,53.9,0,7.5,26.4,59.8,47.5,56.9,49.7,602.1
102,"Manhattan",57.6,38.9,48.4,0,8.3,27.7,54.8,49.9,54.6,51.9,247.5
103,"Manhattan",58.7,38.0,43.9,0,5.5,18.5,56.8,47.7,54.6,49.5,546.5
104,"Manhattan",56.9,35.2,48.4,0,6.4,18.2,56.5,47.9,54.6,49.7,559.4
105,"Manhattan",57.9,35.1,53.5,0,3.7,12.8,57.5,47.0,55.2,49.0,513.8
106,"Manhattan",48.1,40.4,88.0,0.32,6.5,14.4,52.6,48.9,53.4,50.1,95.2
107,"Manhattan",55.1,39.7,81.5,0,7.1,18.2,52.7,47.7,51.7,48.9,215.8
108,"Manhattan",61.0,35.8,57.7,0,4.3,14.8,54.5,46.0,52.9,47.7,424.6
109,"Manhattan",50.9,31.1,61.8,0,11.0,24.7,53.8,46.8,52.2,48.4,492.6
110,"Manhattan",47.5,29.9,74.5,0.24,7.6,23.0,51.4,45.0,50.3,46.6,522.2
111,"Manhattan",47.2,29.7,60.4,0,6.9,23.9,51.8,43.5,50.5,45.7,566.3
112,"Manhattan",54.8,26.2,57.3,0,5.4,21.8,50.9,42.5,49.9,44.9,399.3
113,"Manhattan",51.4,44.5,85.5,0.07,4.3,14.6,51.0,47.9,50.4,48.5,94.3
114,"Manhattan",65.8,41.9,65.3,0,6.5,20.3,58.4,47.0,55.3,48.1,607.4
115,"Manhattan",76.7,44.6,52.7,0,8.4,30.1,59.5,49.7,56.9,50.7,601.4
116,"Manhattan",85.9,62.6,53.2,0,12.5,29.5,64.6,55.4,61.5,55.2,579.5
117,"Manhattan",80.9,63.8,61.5,0,8.4,23.6,64.8,58.9,62.4,58.7,369.9
118,"Manhattan",72.6,55.1,82.3,0.12,5.1,17.8,64.9,60.0,62.9,59.9,298.1
119,"Manhattan",78.8,49.7,54.0,0,6.0,21.4,67.0,56.9,64.1,58.0,649.2
120,"Manhattan",82.4,43.6,41.2,0,5.2,17.2,67.0,55.2,64.0,57.0,646.1
121,"Manhattan",81.4,59.0,47.9,0,9.4,24.7,67.4,58.1,64.7,59.1,640.8
122,"Manhattan",75.2,62.0,73.4,0,7.7,19.4,67.7,61.8,65.4,61.8,343.7
123,"Manhattan",69.4,58.0,70.2,0.07,11.2,29.5,67.8,61.6,65.6,61.9,578.8
124,"Manhattan",65.6,41.8,43.6,0.02,9.5,25.2,64.5,57.6,63.1,59.7,633.7
125,"Manhattan",70.7,35.3,50.7,0,4.2,19.0,62.6,53.9,61.1,56.3,407.9
126,"Manhattan",66.1,43.1,50.1,0,7.1,21.5,64.5,55.8,62.6,57.2,666.6
127,"Manhattan",67.1,44.6,56.8,0.01,4.1,14.9,62.7,54.7,60.8,56.5,320.8
128,"Manhattan",82.8,48.9,67.8,0.54,7.1,39.3,68.1,57.0,65.0,58.0,537.2
129,"Manhattan",50.2,44.1,88.1,0.13,8.0,23.7,61.3,54.7,62.5,56.5,145.1
130,"Manhattan",62.1,41.4,69.8,0,2.2,14.6,62.2,52.3,60.1,54.4,395.9
131,"Manhattan",62.0,48.5,64.9,0,3.0,16.4,60.4,55.6,59.1,56.6,267.3
132,"Manhattan",63.7,41.4,62.2,0,2.8,12.7,65.2,54.9,62.5,56.1,616.7
133,"Manhattan",68.8,36.0,55.7,0,3.1,15.7,66.0,53.3,63.2,55.4,681.9
134,"Manhattan",72.8,53.1,59.8,0.10,7.3,20.7,65.5,57.6,63.1,58.5,427.9
135,"Manhattan",74.6,56.8,79.4,0.08,3.9,12.8,68.7,59.7,65.9,60.1,398.8
136,"Manhattan",66.0,58.5,77.8,2.04,3.4,14.8,64.7,61.2,63.7,61.5,111.9
137,"Manhattan",71.3,59.0,78.7,0,3.4,11.0,67.5,61.4,65.6,61.6,237.5
138,"Manhattan",78.9,61.6,69.4,0.19,2.5,10.4,72.6,63.3,69.5,63.2,425.8
139,"Manhattan",74.1,63.1,80.8,0.11,4.2,15.0,69.9,65.7,68.2,65.7,255.8
140,"Manhattan",70.7,63.8,90.8,0.20,4.0,12.2,68.6,65.3,67.5,65.4,180.2
141,"Manhattan",79.3,64.8,80.7,0,7.5,20.5,74.7,65.5,71.8,65.6,526.3
142,"Manhattan",78.9,62.1,78.0,0.08,5.4,16.8,73.6,68.4,71.6,68.1,336.0
143,"Manhattan",76.5,61.9,78.8,0,4.7,19.3,73.1,66.8,71.3,67.3,331.5
144,"Manhattan",76.2,62.9,77.3,0,6.3,20.1,72.0,67.0,70.4,67.5,313.4
145,"Manhattan",82.2,65.8,74.8,0,5.2,22.7,75.8,67.5,73.1,67.7,452.0
146,"Manhattan",87.1,59.4,60.7,0.08,4.3,29.0,77.6,66.8,74.4,67.8,500.5
147,"Manhattan",77.7,54.9,74.8,1.03,8.3,37.5,75.8,66.8,73.3,68.4,437.7
148,"Manhattan",61.5,50.2,69.8,0,7.7,21.3,68.5,63.0,69.1,64.6,362.5
149,"Manhattan",62.1,47.5,69.4,0,4.1,12.5,69.0,60.8,67.2,62.5,460.9
150,"Manhattan",60.9,46.4,86.4,0,2.6,13.4,65.1,59.8,64.6,61.6,258.0
151,"Manhattan",61.3,55.3,82.7,0.59,2.5,10.4,64.6,61.4,64.0,62.1,112.9
152,"Manhattan",72.1,56.0,70.4,0.01,2.0,11.6,72.7,61.9,69.4,62.5,449.4
153,"Manhattan",77.9,51.4,66.5,0,1.6,10.4,74.7,61.9,71.4,63.3,587.8
154,"Manhattan",83.2,53.8,63.7,0,2.1,13.6,76.9,63.5,73.5,64.9,689.7
155,"Manhattan",89.3,55.6,63.4,0,3.3,14.9,79.3,65.4,75.5,66.7,682.6
156,"Manhattan",86.3,66.5,55.3,0,7.3,19.3,79.4,68.8,76.1,69.5,685.7
157,"Manhattan",84.6,66.3,71.1,0,6.0,17.2,78.6,70.0,75.7,70.6,475.7
158,"Manhattan",87.1,0,68.7,0,4.2,15.5,79.2,70.1,76.6,70.8,632.0
159,"Manhattan",87.4,64.6,69.8,0,2.6,12.1,80.3,70.9,77.7,71.7,578.5
160,"Manhattan",91.0,64.1,69.9,0,2.6,13.9,82.4,71.6,79.5,72.5,632.5
161,"Manhattan",93.6,67.4,67.3,0,3.9,16.2,84.3,73.4,80.9,74.1,628.2
162,"Manhattan",89.0,71.8,81.5,0.20,4.5,24.7,80.4,76.1,78.5,76.3,312.9
163,"Manhattan",86.1,64.6,60.2,0,4.4,17.4,84.0,73.4,80.8,74.4,703.1
164,"Manhattan",90.4,57.1,59.3,0,2.1,12.7,84.8,71.2,81.2,72.9,710.7
165,"Manhattan",92.3,57.5,64.1,0,1.9,11.4,81.6,71.6,79.0,73.2,465.2
166,"Manhattan",98.3,62.9,58.4,0,1.9,11.2,87.0,72.4,82.9,73.6,674.5
167,"Manhattan",101.5,66.3,55.2,0,3.5,15.4,89.1,75.2,84.7,76.2,667.5
168,"Manhattan",103.8,76.3,42.3,0,6.8,19.8,87.8,76.8,84.4,77.7,659.9
169,"Manhattan",102.9,78.2,40.5,0,8.4,21.5,88.8,77.2,85.0,78.0,622.7
170,"Manhattan",92.9,78.5,56.7,0,5.2,18.5,89.1,78.5,85.3,79.2,539.4
171,"Manhattan",97.4,72.1,51.8,0,7.3,28.8,90.8,78.6,86.7,79.4,640.8
172,"Manhattan",81.2,58.5,53.1,0.02,5.2,21.4,84.9,75.9,82.5,77.5,613.6
173,"Manhattan",90.7,56.0,46.4,0,7.6,23.6,85.2,72.3,82.2,74.3,680.0
174,"Manhattan",92.0,68.2,57.2,0,8.8,21.6,86.6,74.1,83.3,75.5,627.4
175,"Manhattan",96.2,71.8,77.2,0.34,7.3,38.1,84.9,78.4,82.2,78.7,322.2
176,"Manhattan",90.1,69.9,80.7,0.84,4.6,26.0,89.1,75.4,84.5,76.6,504.3
177,"Manhattan",80.8,65.8,78.4,0.03,4.9,16.4,82.8,75.7,81.0,77.0,458.5
178,"Manhattan",85.3,62.9,73.4,0,2.6,11.1,85.7,73.4,82.1,74.9,569.0
179,"Manhattan",82.8,66.3,74.9,0,3.1,12.1,83.5,74.9,81.0,76.0,454.2
180,"Manhattan",83.3,71.3,82.7,0,3.1,12.9,83.5,75.8,81.0,76.4,400.5
181,"Manhattan",82.1,69.2,91.1,1.19,2.0,11.7,82.3,75.2,80.2,75.9,332.5
182,"Manhattan",84.3,69.3,77.0,0.01,2.8,12.0,82.3,75.5,80.0,76.3,407.6
183,"Manhattan",87.1,64.3,69.0,0,2.4,14.2,85.1,73.5,82.1,74.9,676.6
184,"Manhattan",89.6,61.4,63.7,0,2.5,10.4,84.5,73.7,81.7,75.2,639.1
185,"Manhattan",89.3,64.3,62.8,0,4.1,17.2,84.1,74.5,81.6,75.8,663.0
186,"Manhattan",89.7,63.6,59.9,0,3.7,14.6,84.7,74.6,82.1,75.8,674.9
187,"Manhattan",89.7,63.8,55.2,0,4.2,15.4,84.8,74.7,82.2,76.1,673.7
188,"Manhattan",84.7,66.9,70.6,0.02,5.2,17.2,83.2,76.5,81.2,77.2,557.3
189,"Manhattan",88.0,59.2,67.1,0,3.1,13.0,84.2,73.4,81.6,75.1,667.8
190,"Manhattan",96.8,74.6,61.7,0.13,7.3,23.7,83.3,76.1,81.3,76.9,494.7
191,"Manhattan",85.7,65.5,81.9,0.99,5.7,35.3,82.5,74.2,80.3,75.6,479.7
192,"Manhattan",79.2,63.6,76.4,0.10,6.2,16.6,78.1,73.3,77.2,74.5,463.0
193,"Manhattan",82.7,59.2,68.7,0,2.5,16.1,80.6,70.8,78.6,72.6,685.7
194,"Manhattan",91.3,59.0,69.4,0,4.0,19.2,80.7,71.5,79.0,73.2,569.5
195,"Manhattan",94.1,67.0,56.5,0.48,8.5,24.1,80.4,74.6,79.0,76.1,504.1
196,"Manhattan",80.9,66.7,89.8,4.15,4.1,17.7,76.8,71.7,76.1,73.4,274.7
197,"Manhattan",81.7,67.2,86.4,0,2.4,10.1,78.9,73.4,77.4,74.0,372.8
198,"Manhattan",85.9,67.0,83.4,0,2.8,13.8,79.8,73.8,78.3,74.6,450.1
199,"Manhattan",83.0,67.2,77.5,0,3.2,12.0,79.8,74.6,78.6,75.2,553.0
200,"Manhattan",84.1,62.9,75.2,0,2.6,12.4,79.1,72.8,77.9,74.2,584.0
201,"Manhattan",85.3,63.1,75.7,0,2.0,9.5,80.2,73.0,78.6,74.1,603.8
202,"Manhattan",87.4,62.6,69.5,0,3.1,11.6,79.4,72.9,78.1,74.2,564.4
203,"Manhattan",89.0,64.3,61.5,0,5.3,17.1,79.4,73.7,78.2,74.8,609.1
204,"Manhattan",94.3,72.8,59.7,0,6.0,17.0,80.7,74.6,79.2,75.3,620.5
205,"Manhattan",97.9,75.3,64.5,0,4.5,15.1,83.0,76.4,81.1,76.8,628.6
206,"Manhattan",86.1,66.1,81.5,0.34,3.2,23.5,79.5,75.6,79.3,76.6,302.9
207,"Manhattan",88.8,70.4,75.4,0,3.2,13.3,81.9,75.9,80.3,76.6,571.6
208,"Manhattan",94.2,68.7,72.2,0,2.3,9.7,83.1,75.7,81.3,76.6,621.0
209,"Manhattan",97.3,71.7,66.3,0,4.5,16.3,83.5,77.2,81.8,78.0,633.2
210,"Manhattan",99.2,75.5,65.5,0,3.6,12.1,84.5,78.1,82.7,78.7,621.5
211,"Manhattan",98.6,72.6,61.5,0,3.0,12.8,84.3,78.0,82.6,78.8,609.8
212,"Manhattan",86.3,69.9,77.9,0.15,4.4,16.0,81.7,77.7,80.8,78.7,379.2
213,"Manhattan",82.7,61.0,67.3,0.01,4.0,17.2,79.7,74.5,79.2,76.4,595.7
214,"Manhattan",81.1,57.3,69.3,0,2.1,11.2,77.6,71.5,77.1,73.5,536.3
215,"Manhattan",82.5,55.4,66.6,0,2.2,10.4,77.2,70.3,76.4,72.4,568.5
216,"Manhattan",87.2,60.9,61.8,0,4.4,15.1,77.5,71.4,76.5,72.8,545.1
217,"Manhattan",90.3,71.0,60.1,0,6.0,18.6,76.9,73.2,76.2,74.0,313.6
218,"Manhattan",95.6,68.7,60.3,0,6.1,17.6,79.3,73.0,77.9,73.9,557.8
219,"Manhattan",98.1,67.9,61.0,0.31,8.8,32.3,79.9,75.3,78.7,75.8,459.2
220,"Manhattan",88.8,65.8,78.2,0.30,4.4,17.2,79.5,74.1,78.4,74.9,470.9
221,"Manhattan",96.1,74.1,70.0,0,5.1,14.5,82.5,75.9,80.7,76.3,585.4
222,"Manhattan",91.7,72.1,71.6,0.57,6.4,22.5,81.7,77.2,80.4,77.8,394.0
223,"Manhattan",97.3,79.1,57.9,0,6.7,19.2,82.8,77.6,81.3,78.1,568.3
224,"Manhattan",96.9,76.8,64.1,0.07,5.4,16.8,83.1,77.2,81.6,78.0,497.6
225,"Manhattan",82.6,66.8,80.8,0.62,5.5,25.6,80.9,75.5,80.3,76.9,467.5
226,"Manhattan",84.7,61.5,71.0,0,2.6,13.0,80.3,74.0,79.1,75.5,595.7
227,"Manhattan",86.5,62.0,70.6,0,3.4,12.7,79.5,73.3,78.5,74.7,559.9
228,"Manhattan",90.6,63.9,71.2,0,2.6,12.0,80.0,73.6,78.5,74.9,469.9
229,"Manhattan",90.4,64.3,70.3,0,4.0,16.4,80.5,74.0,79.1,75.1,580.0
230,"Manhattan",89.2,67.5,70.1,0,4.6,17.1,80.1,74.8,78.8,75.7,556.1
231,"Manhattan",88.6,72.6,74.0,0,5.1,20.5,79.5,75.9,78.6,76.4,404.1
232,"Manhattan",96.3,68.7,78.6,0.49,5.9,40.6,81.3,76.4,79.9,76.7,466.3
233,"Manhattan",82.0,62.9,72.2,0,4.4,16.7,80.1,74.8,78.9,76.0,576.8
234,"Manhattan",91.7,61.8,71.7,0,5.1,20.7,78.9,72.6,77.9,74.0,534.8
235,"Manhattan",100.3,73.1,56.0,0,6.3,19.8,81.1,76.1,79.6,76.5,556.6
236,"Manhattan",100.6,79.2,48.8,0,8.3,21.4,81.6,76.4,80.1,76.9,564.2
237,"Manhattan",92.8,76.8,66.3,0,6.0,16.6,82.6,77.7,81.1,78.0,525.5
238,"Manhattan",99.2,72.9,58.4,0,5.8,19.0,83.3,77.7,81.6,78.2,561.8
239,"Manhattan",98.1,78.2,53.2,0,9.0,24.5,82.8,77.8,81.5,78.4,553.9
240,"Manhattan",94.1,75.6,57.2,0,8.2,22.4,82.4,77.5,81.1,78.1,505.7
241,"Manhattan",79.9,66.8,75.5,0,4.6,24.0,78.5,75.2,79.2,76.3,174.9
242,"Manhattan",93.6,64.6,72.6,0,2.6,11.3,80.9,73.5,79.3,74.7,501.4
243,"Manhattan",91.2,63.3,74.7,0.45,5.2,28.5,80.3,73.9,78.9,74.4,419.1
244,"Manhattan",81.9,66.3,79.6,0,4.8,13.3,78.8,74.6,78.0,75.5,406.0
245,"Manhattan",83.6,69.0,81.4,0.23,4.9,16.6,77.1,74.5,76.8,75.3,212.6
246,"Manhattan",82.6,68.2,83.6,1.73,4.3,13.9,80.2,73.1,78.5,74.2,395.5
247,"Manhattan",79.0,61.4,85.1,0.42,3.4,13.2,78.7,73.9,77.7,75.2,342.5
248,"Manhattan",84.8,56.8,77.5,0,2.2,11.8,76.8,71.2,75.8,72.6,457.5
249,"Manhattan",91.3,62.0,61.7,0,5.2,17.1,77.1,71.2,76.0,72.4,523.4
250,"Manhattan",91.3,62.9,59.8,0,5.9,20.0,78.5,72.8,77.1,73.6,496.9
251,"Manhattan",86.6,55.6,59.1,0,2.9,13.8,76.2,70.2,75.3,71.9,539.6
252,"Manhattan",87.1,55.7,70.7,0,2.3,15.3,75.2,69.5,74.5,71.1,472.8
253,"Manhattan",89.8,61.9,67.7,0,3.1,15.4,75.8,70.5,74.9,71.6,436.0
254,"Manhattan",93.2,68.1,49.8,0,7.0,22.8,76.7,71.4,75.6,72.4,481.1
255,"Manhattan",92.8,69.0,48.0,0,6.6,19.6,77.0,72.3,76.0,73.1,455.8
256,"Manhattan",91.7,71.9,50.3,0,8.5,22.1,76.6,72.3,75.7,73.1,467.8
257,"Manhattan",77.0,64.1,77.3,0,3.4,14.0,74.7,72.4,74.7,73.2,142.7
258,"Manhattan",83.3,61.1,79.7,0,3.5,13.8,77.2,70.8,75.7,71.8,429.1
259,"Manhattan",90.8,63.6,60.0,0,5.8,19.7,77.3,71.4,75.9,72.5,492.1
260,"Manhattan",91.5,65.5,67.1,0,3.3,19.8,78.6,72.1,76.8,73.0,436.0
261,"Manhattan",90.9,62.9,66.6,0,2.9,12.3,78.6,72.0,77.0,73.0,476.1
262,"Manhattan",90.3,61.6,67.8,0,5.4,20.8,77.9,72.1,76.6,73.2,489.0
263,"Manhattan",88.6,61.9,59.5,0,9.1,23.0,76.8,72.3,76.0,73.6,347.3
264,"Manhattan",76.0,52.3,50.7,0,7.0,25.0,73.5,68.9,73.6,70.8,466.1
265,"Manhattan",75.9,44.6,59.6,0,2.2,12.6,72.7,66.3,71.9,68.4,505.0
266,"Manhattan",83.6,43.6,52.2,0,4.3,17.9,71.6,65.3,70.8,67.3,487.1
