"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
47,"Manhattan",29.1,18.1,78.3,0.01,9.8,26.8,37.4,34.0,38.6,35.3,151.3
48,"Manhattan",47.3,14.8,56.7,0.02,5.4,17.7,34.9,32.8,35.4,34.1,380.4
49,"Manhattan",55.3,32.5,39.6,0,11.1,33.3,37.5,33.4,37.0,34.3,269.2
50,"Manhattan",57.3,27.7,52.9,0,3.9,19.6,41.7,34.3,40.0,35.3,354.4
51,"Manhattan",61.6,25.1,57.2,0,4.1,20.2,42.3,35.1,40.8,36.3,328.9
52,"Manhattan",62.0,26.8,58.4,0,5.4,21.2,42.1,36.2,41.1,37.3,317.2
53,"Manhattan",65.2,20.6,70.7,0,9.8,21.8,42.5,38.6,41.9,39.9,171.4
54,"Manhattan",25.2,7.7,55.2,0,11.1,24.7,38.6,34.8,39.9,36.4,404.5
55,"Manhattan",26.1,7.6,57.9,0,5.2,19.5,34.9,33.4,36.5,34.6,176.6
56,"Manhattan",51.0,12.2,56.2,0,3.8,14.8,37.0,32.8,36.5,34.0,377.1
57,"Manhattan",60.1,23.9,82.1,0.50,5.6,24.0,41.8,33.7,40.1,34.7,286.6
58,"Manhattan",64.1,38.4,64.8,0.04,11.3,30.5,47.4,41.5,45.2,40.1,402.6
59,"Manhattan",63.1,30.1,66.7,0,4.5,16.8,46.9,39.1,44.9,40.2,397.9
60,"Manhattan",60.0,32.5,45.5,0,6.6,19.2,47.0,39.9,45.2,40.9,424.3
61,"Manhattan",43.7,28.2,69.4,0,7.1,16.3,42.3,39.7,43.1,40.6,207.9
62,"Manhattan",61.4,31.7,54.1,0,4.8,14.1,46.6,39.2,44.7,40.1,404.1
63,"Manhattan",58.9,37.7,50.9,0.03,4.9,20.6,47.5,40.8,45.7,41.4,377.6
64,"Manhattan",71.7,37.2,52.1,0,6.7,23.5,48.9,41.7,47.1,42.3,421.2
65,"Manhattan",54.7,36.1,67.5,0.01,11.3,23.8,48.2,43.4,46.9,44.0,390.5
66,"Manhattan",48.7,34.1,65.7,0,7.4,18.5,45.3,42.7,45.2,43.4,215.8
67,"Manhattan",44.6,40.0,93.0,0.04,5.3,11.1,44.8,43.5,44.6,43.8,66.3
68,"Manhattan",44.8,35.0,87.3,0.13,7.3,21.5,45.1,42.7,44.8,43.5,125.8
69,"Manhattan",40.2,28.6,73.5,0,5.3,16.8,44.4,40.6,43.9,41.7,238.7
70,"Manhattan",40.1,33.5,88.6,0.08,6.6,17.0,42.3,40.6,42.4,41.3,72.3
71,"Manhattan",43.4,26.5,63.9,0,10.5,24.3,44.4,39.7,43.6,40.6,484.7
72,"Manhattan",37.6,21.7,62.3,0,6.1,18.2,43.3,37.4,42.4,38.9,395.9
73,"Manhattan",54.4,19.5,56.2,0,6.2,22.8,42.9,35.7,42.0,37.5,481.4
74,"Manhattan",66.0,39.6,51.1,0,12.6,34.9,46.2,39.7,44.9,40.4,408.8
75,"Manhattan",56.7,28.6,78.0,0.31,14.4,35.3,45.2,39.7,44.7,41.3,48.2
76,"Manhattan",46.1,24.8,60.4,0,11.0,22.9,42.2,36.4,41.5,38.1,408.8
77,"Manhattan",33.2,17.4,53.1,0,11.6,27.0,38.7,35.2,40.1,36.9,388.5
78,"Manhattan",48.9,12.8,42.3,0,7.4,21.6,39.4,33.7,38.7,35.3,523.4
79,"Manhattan",63.2,36.6,34.7,0,13.9,34.9,43.3,36.3,42.0,37.2,453.5
80,"Manhattan",49.8,43.5,79.4,0,7.5,19.3,43.0,40.9,42.7,41.1,57.8
81,"Manhattan",54.1,47.0,93.3,0.03,6.2,17.0,46.2,43.0,45.2,42.7,119.6
82,"Manhattan",50.7,34.9,69.7,0,8.7,22.5,46.2,43.1,45.5,43.6,266.8
83,"Manhattan",53.6,34.6,65.2,0.20,5.9,20.1,45.6,42.1,44.9,42.8,271.6
84,"Manhattan",61.6,37.6,72.1,0.05,6.1,23.6,51.3,42.5,49.0,43.2,474.0
85,"Manhattan",40.6,30.9,79.7,0,8.1,18.0,46.4,42.7,47.2,43.8,152.5
86,"Manhattan",49.5,25.4,67.4,0.04,3.8,18.3,47.6,39.1,45.7,40.8,439.4
87,"Manhattan",53.1,30.4,56.1,0.01,6.2,17.6,49.2,41.2,47.2,42.3,551.1
88,"Manhattan",63.2,33.4,47.5,0,5.3,17.0,49.7,41.4,47.8,42.7,526.3
89,"Manhattan",73.1,40.5,64.4,0,11.3,37.4,51.2,43.8,50.0,44.7,360.6
90,"Manhattan",68.9,34.7,51.1,0,15.1,39.7,55.3,50.0,53.4,50.0,508.1
91,"Manhattan",59.9,32.7,37.1,0,8.4,36.1,53.3,46.2,51.5,47.4,567.1
92,"Manhattan",77.5,43.4,28.9,0,6.6,27.9,55.8,46.8,53.3,47.6,553.7
93,"Manhattan",68.7,49.5,51.7,0,7.3,19.0,55.2,49.8,53.5,50.1,345.8
94,"Manhattan",88.6,36.7,43.8,0,11.3,31.4,57.2,49.0,55.1,49.8,535.6
95,"Manhattan",52.5,28.1,44.3,0,10.5,26.2,52.8,47.5,52.8,48.9,585.7
96,"Manhattan",60.0,23.7,40.6,0,2.1,12.4,53.0,44.2,51.3,46.2,518.9
97,"Manhattan",68.7,33.0,29.7,0,5.4,23.7,54.3,45.3,52.2,46.8,570.9
98,"Manhattan",71.7,35.8,29.8,0,5.7,19.6,55.2,46.3,53.1,47.7,570.6
99,"Manhattan",75.7,39.1,33.4,0,5.0,18.2,55.4,47.7,53.6,48.9,452.7
100,"Manhattan",80.7,51.3,49.9,0,4.5,19.1,60.7,50.9,57.6,51.4,568.7
101,"Manhattan",81.3,41.8,55.5,0,7.8,25.9,60.6,51.9,58.1,52.8,577.6
102,"Manhattan",83.6,56.8,39.3,0,11.3,30.7,62.3,54.6,59.7,55.0,598.6
103,"Manhattan",84.2,56.1,38.9,0,11.2,27.4,62.9,55.4,60.4,55.9,612.6
104,"Manhattan",86.9,53.9,48.3,0.46,10.5,45.4,64.6,56.8,62.0,57.1,521.5
105,"Manhattan",56.1,42.5,79.9,0.48,10.8,27.0,60.2,51.8,60.2,53.5,105.7
106,"Manhattan",62.5,37.7,42.5,0,13.4,39.4,55.0,48.6,54.2,50.6,625.8
107,"Manhattan",77.6,30.5,40.2,0,4.1,16.8,58.3,47.0,56.2,49.1,614.1
108,"Manhattan",84.0,46.9,47.2,0,8.3,31.3,61.3,51.5,58.9,52.6,574.0
109,"Manhattan",85.9,66.1,61.1,0.15,12.0,36.7,64.5,58.6,62.2,58.1,447.3
110,"Manhattan",69.4,43.0,70.6,0.93,8.9,37.0,61.7,55.8,61.1,57.5,377.8
111,"Manhattan",57.5,38.7,50.5,0,9.7,27.5,58.5,51.9,57.5,53.7,640.1
112,"Manhattan",53.2,33.5,49.1,0,9.1,26.1,55.6,49.5,54.9,51.5,624.8
113,"Manhattan",59.4,28.3,45.2,0,3.1,14.5,56.4,47.5,55.2,49.7,590.5
114,"Manhattan",66.0,44.2,39.5,0,7.2,22.9,56.7,49.8,55.7,51.2,521.0
115,"Manhattan",61.7,41.7,62.6,0,3.5,14.2,55.8,51.3,55.3,52.5,280.7
116,"Manhattan",66.8,40.0,59.0,0,4.0,21.7,58.3,50.5,56.7,51.8,485.4
117,"Manhattan",65.1,48.8,60.0,0,3.0,10.8,59.2,53.5,57.6,54.1,339.9
118,"Manhattan",57.3,47.5,79.9,0,7.6,22.4,56.1,53.8,56.5,54.5,142.5
119,"Manhattan",77.5,39.1,50.1,0,7.4,30.7,59.7,50.7,57.8,52.3,638.9
120,"Manhattan",61.8,41.3,43.8,0,10.4,28.3,57.9,51.7,56.8,53.1,667.3
121,"Manhattan",66.0,38.6,36.2,0,8.3,23.7,58.5,50.9,57.2,52.4,678.5
122,"Manhattan",67.5,39.3,37.3,0,5.7,20.6,59.3,50.8,57.8,52.4,684.7
123,"Manhattan",75.8,35.5,39.0,0,2.3,10.4,61.8,50.9,59.7,52.6,656.1
124,"Manhattan",73.5,51.7,62.1,0,5.4,21.3,61.6,56.0,60.0,56.4,350.4
125,"Manhattan",78.8,57.8,80.5,0.51,5.9,20.0,66.3,58.6,63.9,58.4,437.2
126,"Manhattan",91.5,64.6,62.7,0,6.2,17.2,70.7,62.2,67.8,61.8,626.7
127,"Manhattan",91.6,61.7,58.6,0.21,7.5,25.9,70.8,63.5,68.5,63.7,645.3
128,"Manhattan",83.6,56.5,64.7,0,4.3,15.1,73.0,63.4,70.3,64.0,670.4
129,"Manhattan",76.3,56.6,78.5,2.10,6.6,33.1,67.5,62.5,67.2,63.0,246.8
130,"Manhattan",81.2,58.6,77.0,0,3.3,11.2,71.7,61.5,69.2,62.1,497.1
131,"Manhattan",74.0,59.8,88.0,0.45,4.6,15.6,69.8,64.8,68.2,65.2,273.3
132,"Manhattan",87.5,64.9,65.0,0,5.8,23.4,72.4,65.5,70.3,65.7,557.3
133,"Manhattan",81.5,59.2,65.3,0,4.1,18.0,73.6,64.9,71.4,65.7,640.1
134,"Manhattan",81.8,63.6,75.0,0,3.9,17.1,73.6,67.4,71.6,67.7,397.4
135,"Manhattan",65.3,55.2,94.6,0.97,6.4,15.4,69.8,64.1,69.9,65.0,122.7
136,"Manhattan",68.1,54.9,84.6,0,3.6,10.8,67.4,62.8,66.5,63.7,279.5
137,"Manhattan",81.8,51.3,67.7,0.01,2.0,9.8,71.6,61.3,69.3,62.5,628.6
138,"Manhattan",81.5,53.9,69.6,0,2.9,12.9,72.2,63.5,69.9,64.5,559.4
139,"Manhattan",68.4,51.2,62.8,0,5.7,19.0,68.6,63.1,68.6,64.6,280.4
140,"Manhattan",72.0,45.1,63.0,0,2.2,13.5,69.0,60.2,67.6,61.9,695.5
141,"Manhattan",76.5,44.7,63.3,0,2.6,13.4,69.6,60.8,67.9,62.4,681.9
142,"Manhattan",78.8,49.3,65.5,0,3.0,14.3,69.5,62.3,68.1,63.5,571.1
143,"Manhattan",79.8,52.6,64.8,0,2.6,12.5,71.4,63.2,69.4,64.3,614.8
144,"Manhattan",82.8,55.4,65.2,0,3.0,25.4,72.2,64.5,70.3,65.4,634.6
145,"Manhattan",81.5,55.3,73.1,0.04,3.3,22.5,71.0,65.2,69.6,66.0,456.3
146,"Manhattan",81.3,57.8,59.6,0,3.7,16.9,72.6,64.7,70.7,65.6,649.6
147,"Manhattan",80.9,51.7,45.9,0,3.5,15.0,71.9,63.8,70.2,65.1,707.2
148,"Manhattan",80.1,55.7,63.5,0.09,3.0,17.1,69.8,65.0,68.7,66.0,352.7
149,"Manhattan",84.8,62.3,67.5,0,4.3,16.8,73.4,66.0,71.5,66.5,660.4
150,"Manhattan",91.2,65.7,66.2,0,4.2,15.5,74.8,67.7,72.6,68.1,564.2
151,"Manhattan",86.0,63.4,73.9,0.81,4.8,26.6,74.3,68.4,72.3,68.8,395.7
152,"Manhattan",81.5,65.2,84.7,0.45,3.2,16.3,73.7,68.5,72.5,68.8,353.0
153,"Manhattan",85.6,65.1,81.4,0,3.5,23.3,77.4,69.5,74.9,69.8,461.1
154,"Manhattan",85.5,62.2,84.6,0.10,3.1,19.1,77.0,69.6,74.6,70.2,403.3
155,"Manhattan",87.2,59.2,67.0,0.01,2.2,12.0,79.0,67.7,76.3,68.8,646.8
156,"Manhattan",87.9,61.1,72.3,0.06,2.4,21.3,79.0,70.4,76.4,71.2,500.5
157,"Manhattan",87.0,57.7,66.4,0,1.9,12.1,79.9,69.0,77.4,70.2,664.4
158,"Manhattan",90.0,60.8,59.5,0,2.2,12.3,80.8,70.7,78.3,71.6,694.7
159,"Manhattan",88.3,64.1,69.6,0,2.5,10.9,79.5,71.9,77.4,72.8,490.2
160,"Manhattan",84.7,61.9,70.3,1.36,4.1,28.5,80.6,70.5,78.3,72.6,638.7
161,"Manhattan",77.3,63.5,84.6,0.21,2.9,13.3,76.7,70.5,75.3,71.8,311.5
162,"Manhattan",75.0,56.8,78.6,0,6.7,20.1,75.5,70.7,74.5,72.1,382.6
163,"Manhattan",74.6,52.5,66.6,0.01,2.5,10.8,75.9,67.5,74.5,69.1,611.0
164,"Manhattan",81.9,49.4,64.3,0,1.9,10.1,76.5,67.2,74.7,68.7,613.4
165,"Manhattan",83.9,59.1,62.3,0,3.2,15.2,78.7,69.7,76.5,70.6,691.6
166,"Manhattan",86.7,59.5,60.4,0,3.2,12.5,78.2,70.3,76.3,71.3,619.6
167,"Manhattan",89.3,64.5,58.5,0,2.4,10.4,80.1,71.2,77.8,72.1,673.0
168,"Manhattan",85.4,63.4,67.2,0,4.1,20.9,79.1,72.4,77.3,73.0,580.0
169,"Manhattan",85.7,62.9,66.5,0.08,3.6,16.3,80.1,72.5,78.1,73.1,624.6
170,"Manhattan",91.0,59.9,59.0,0,3.7,16.8,79.8,71.4,77.9,72.6,697.1
171,"Manhattan",88.9,65.4,61.1,0,4.4,18.3,80.8,72.2,78.7,73.2,691.9
172,"Manhattan",86.8,67.9,63.6,0,3.9,16.0,79.6,73.4,77.9,74.1,508.6
173,"Manhattan",89.0,64.0,64.1,0,2.8,11.2,81.2,72.8,79.0,73.6,643.0
174,"Manhattan",91.1,71.3,56.0,0,4.8,16.8,80.4,74.6,78.9,75.1,622.9
175,"Manhattan",95.9,65.1,60.0,0.01,5.1,18.7,81.3,75.1,79.5,75.5,549.9
176,"Manhattan",88.1,63.5,42.7,0,7.3,21.2,78.4,72.9,77.5,73.9,713.1
177,"Manhattan",89.3,57.6,48.4,0,3.4,14.8,79.7,70.9,78.1,72.3,712.6
178,"Manhattan",87.0,61.5,57.7,0.01,4.4,17.6,78.7,71.9,77.2,72.8,516.7
179,"Manhattan",99.3,70.3,56.4,0,3.9,15.2,82.8,73.2,80.5,73.8,638.9
180,"Manhattan",94.3,72.6,61.3,0,4.9,28.1,83.8,76.2,81.6,76.5,586.4
181,"Manhattan",94.0,68.4,72.0,0.96,4.7,23.7,84.8,76.9,82.3,77.3,566.3
182,"Manhattan",85.9,66.0,79.2,0.07,5.2,17.7,83.4,76.0,81.4,76.7,525.5
183,"Manhattan",87.6,63.6,69.2,0,2.7,12.1,81.8,74.6,80.5,75.8,587.4
184,"Manhattan",92.1,62.7,63.2,0,2.8,12.8,83.7,74.4,81.7,75.6,694.5
185,"Manhattan",98.0,65.5,60.8,1.41,5.3,38.3,83.4,75.7,81.9,76.6,670.6
186,"Manhattan",79.7,66.2,83.5,0.06,4.3,15.8,79.9,75.2,79.0,76.0,404.1
187,"Manhattan",79.0,62.5,72.5,0,2.9,13.1,79.4,73.9,78.4,74.9,473.3
188,"Manhattan",82.2,63.4,77.3,0,3.0,11.8,79.2,73.8,78.1,74.7,426.5
189,"Manhattan",76.4,63.5,75.4,0,4.8,14.6,78.6,74.3,77.7,74.9,496.7
190,"Manhattan",83.4,58.0,69.1,0,1.6,10.0,79.2,72.2,78.0,73.5,616.0
191,"Manhattan",89.1,59.2,62.8,0,4.5,16.1,79.4,72.1,78.2,73.4,683.8
192,"Manhattan",93.4,69.3,61.8,0,5.1,16.1,81.4,74.5,79.9,75.2,643.0
193,"Manhattan",90.4,73.0,75.1,0,5.1,19.7,81.3,76.3,80.1,76.8,494.0
194,"Manhattan",91.4,70.8,72.5,0,2.5,12.0,81.8,76.6,80.5,77.2,542.2
195,"Manhattan",90.1,66.5,86.6,1.27,3.7,33.7,79.7,74.7,78.6,75.5,291.6
196,"Manhattan",89.4,64.4,74.7,0.01,2.5,10.5,80.8,72.9,79.4,74.0,609.8
197,"Manhattan",86.6,69.3,79.8,0.01,3.1,19.3,78.5,75.5,78.2,76.1,350.1
198,"Manhattan",88.7,66.2,82.4,0,3.3,17.4,81.4,74.6,80.1,75.4,594.3
199,"Manhattan",87.3,68.9,82.3,0,5.5,15.4,80.4,76.5,79.4,77.0,465.4
200,"Manhattan",81.3,70.1,89.7,0,3.2,14.3,78.2,76.3,78.2,76.8,194.5
201,"Manhattan",86.7,69.2,71.8,0.01,4.1,16.4,80.5,76.5,79.5,76.8,604.5
202,"Manhattan",82.4,63.8,70.6,0,2.6,13.0,79.4,75.3,78.6,76.0,536.3
203,"Manhattan",86.9,61.7,72.0,0,2.9,17.4,78.4,73.2,77.6,74.4,432.0
204,"Manhattan",94.4,62.9,64.9,0,2.6,14.1,80.4,73.2,79.1,74.2,646.5
205,"Manhattan",94.5,71.9,61.3,0,5.6,20.3,80.6,75.8,79.6,76.3,612.4
206,"Manhattan",104.4,75.0,51.1,0,5.0,18.3,82.1,77.0,80.8,77.4,586.4
207,"Manhattan",103.8,79.6,44.2,0,4.6,15.6,83.8,77.3,82.2,77.8,639.9
208,"Manhattan",96.8,76.5,52.7,0,5.7,16.9,81.8,78.1,80.9,78.6,435.1
209,"Manhattan",104.9,71.8,52.8,0.35,6.2,39.8,84.2,77.7,82.6,78.2,598.6
210,"Manhattan",90.0,69.2,70.4,0,3.7,30.4,81.8,76.9,80.7,77.8,445.1
211,"Manhattan",94.0,67.9,75.6,0.02,4.2,16.2,83.1,76.3,81.6,77.2,549.6
212,"Manhattan",90.0,68.8,77.2,0,5.0,15.6,81.0,76.8,80.3,77.6,429.6
213,"Manhattan",102.0,70.6,72.9,0,2.5,12.3,83.9,76.7,82.3,77.4,544.9
214,"Manhattan",92.4,77.9,63.3,0,3.6,15.9,83.1,78.9,82.1,79.3,375.7
215,"Manhattan",85.5,71.9,86.1,0.38,4.3,13.8,82.8,78.7,81.8,79.1,382.6
216,"Manhattan",88.2,69.6,81.3,0.65,3.4,17.9,84.1,77.3,82.6,78.1,566.3
217,"Manhattan",90.9,68.5,71.6,0.06,3.1,29.2,84.1,78.2,82.7,78.9,574.2
218,"Manhattan",80.7,66.1,75.5,0.03,7.4,25.1,80.4,76.3,80.6,77.6,469.9
219,"Manhattan",81.8,62.9,73.4,0,3.7,15.4,79.2,74.3,78.5,75.6,482.3
220,"Manhattan",91.2,62.4,65.1,0,2.0,10.0,80.8,74.2,79.6,75.4,613.4
221,"Manhattan",85.6,69.1,76.3,0.27,2.8,14.4,81.7,75.8,80.4,76.4,550.8
222,"Manhattan",92.0,65.5,66.5,0,3.9,19.1,81.2,75.1,80.1,76.2,597.4
223,"Manhattan",100.8,67.0,60.4,0,4.4,19.3,82.2,75.8,80.9,76.8,575.2
224,"Manhattan",89.0,74.2,72.1,0,4.4,15.8,81.9,77.5,80.9,78.0,432.5
225,"Manhattan",85.9,68.5,86.6,0.47,4.0,21.5,81.5,77.5,80.5,78.0,279.0
226,"Manhattan",78.8,60.8,66.9,0,6.9,20.1,77.6,73.3,78.6,75.1,600.7
227,"Manhattan",81.8,57.7,67.1,0,2.7,12.4,77.6,70.6,76.7,72.6,629.6
228,"Manhattan",92.4,58.7,58.0,0,6.1,19.3,77.6,71.4,76.8,72.9,613.6
229,"Manhattan",85.8,59.4,57.1,0,4.8,16.6,78.1,73.3,77.3,74.3,576.4
230,"Manhattan",90.9,54.6,60.5,0,4.6,16.6,77.4,70.5,76.6,72.3,585.7
231,"Manhattan",111.4,74.5,44.3,0,5.6,22.6,80.8,74.0,79.2,74.6,599.3
232,"Manhattan",100.3,71.9,60.6,0,2.8,11.5,83.2,75.0,81.3,75.8,566.3
233,"Manhattan",105.1,75.9,67.4,0,2.2,11.6,84.9,78.1,83.0,78.2,557.5
234,"Manhattan",103.8,76.3,63.5,0,2.9,11.1,85.7,79.2,83.8,79.6,562.8
235,"Manhattan",102.4,80.6,53.9,0,4.7,14.2,85.7,80.4,83.9,80.6,509.3
236,"Manhattan",104.5,78.8,46.5,0,5.0,15.5,85.7,79.7,83.9,80.2,558.2
237,"Manhattan",105.6,71.8,46.3,0.01,4.2,22.7,85.1,79.0,83.6,79.7,518.6
238,"Manhattan",81.9,70.2,81.7,0.09,5.5,15.6,81.9,78.2,81.8,79.3,424.8
239,"Manhattan",84.3,63.0,64.2,0,3.5,13.6,80.8,75.4,79.9,76.8,564.2
240,"Manhattan",88.0,57.1,63.8,0,1.9,10.0,80.1,73.0,79.1,74.7,517.2
241,"Manhattan",91.9,65.8,56.2,0,4.1,16.0,80.5,75.0,79.5,76.0,530.1
242,"Manhattan",88.1,59.9,60.6,0,2.7,12.5,79.8,73.2,78.8,74.7,510.5
243,"Manhattan",90.9,59.1,55.6,0,3.8,17.1,79.7,72.6,78.4,74.1,546.1
244,"Manhattan",95.7,59.3,45.9,0,4.7,15.7,80.2,72.7,78.8,74.1,551.8
245,"Manhattan",100.4,67.5,40.8,0,5.7,15.8,81.3,74.1,79.6,75.2,554.2
246,"Manhattan",99.2,63.0,36.1,0,6.0,19.0,80.8,74.1,79.3,75.3,562.5
247,"Manhattan",98.2,74.2,43.4,0,8.3,26.2,80.5,75.0,79.3,75.8,504.3
248,"Manhattan",94.8,64.4,46.5,0,8.6,22.7,81.8,76.0,80.3,77.1,524.6
249,"Manhattan",84.2,56.6,53.5,0,4.6,19.5,77.7,72.9,77.4,74.3,500.2
250,"Manhattan",88.6,51.3,54.1,0,3.4,13.9,77.2,70.2,76.3,72.0,455.4
251,"Manhattan",89.7,60.2,48.8,0,3.7,13.6,78.2,71.5,77.0,72.8,503.1
252,"Manhattan",89.4,54.4,55.2,0,2.3,12.1,77.7,70.6,76.6,72.2,486.4
253,"Manhattan",89.0,59.4,59.1,0.03,3.8,17.7,77.1,71.4,76.2,72.6,357.5
254,"Manhattan",68.0,54.6,88.7,0.05,3.1,11.1,73.9,69.6,74.6,71.3,86.2
255,"Manhattan",79.9,49.6,64.9,0,1.8,10.2,74.7,66.9,73.5,68.9,503.6
256,"Manhattan",81.9,50.5,52.3,0,2.8,13.5,74.5,66.9,73.3,68.8,496.9
257,"Manhattan",81.9,49.0,53.2,0,2.4,12.7,74.1,66.4,72.9,68.2,503.8
258,"Manhattan",73.8,52.9,75.0,0,2.4,10.6,71.0,67.4,71.1,68.9,161.1
259,"Manhattan",82.9,54.9,79.4,0,2.9,25.6,74.8,67.9,73.3,69.0,420.0
260,"Manhattan",80.9,49.6,67.1,0.01,2.0,13.1,73.4,66.6,72.4,68.3,476.1
261,"Manhattan",92.7,49.8,50.8,0,5.5,21.1,74.0,66.1,72.7,67.8,482.8
262,"Manhattan",82.7,64.3,50.4,0,8.6,27.9,72.9,70.0,72.5,70.6,266.8
263,"Manhattan",87.1,64.4,65.0,0,5.7,15.0,75.8,69.4,74.3,70.2,464.0
264,"Manhattan",85.5,62.3,72.3,0,5.0,17.2,75.3,70.4,74.1,71.2,316.5
265,"Manhattan",79.3,62.7,78.2,0.60,5.4,20.2,73.1,70.3,73.1,71.1,170.9
266,"Manhattan",86.4,62.8,70.7,0,4.1,13.9,76.0,70.7,74.8,71.4,290.7
