"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
94,"Manhattan",47.9,44.1,84.0,0.18,6.2,16.4,51.4,50.0,52.0
95,"Manhattan",48.0,37.7,53.1,0,13.1,29.5,50.1,47.2,50.7
96,"Manhattan",56.5,29.8,41.9,0,4.1,14.0,52.6,44.7,51.0
97,"Manhattan",58.3,32.4,41.3,0,5.6,21.1,52.0,44.5,50.6
98,"Manhattan",67.5,29.2,37.3,0,7.0,23.1,52.0,44.0,50.7
99,"Manhattan",78.6,56.3,34.3,0,8.8,24.5,56.0,49.4,53.9
100,"Manhattan",73.6,45.5,33.3,0,8.9,27.4,55.9,49.9,54.2
101,"Manhattan",69.9,39.0,38.6,0,2.8,12.1,57.0,48.1,54.7
102,"Manhattan",81.0,47.3,35.1,0,9.1,27.6,57.4,50.4,55.7
103,"Manhattan",89.2,60.4,36.4,0,9.0,23.3,60.9,54.2,58.5
104,"Manhattan",66.5,45.4,31.7,0,11.5,27.8,58.2,53.3,56.9
105,"Manhattan",66.4,35.8,33.6,0,4.5,16.4,58.0,49.9,56.2
106,"Manhattan",79.9,41.1,38.5,0,8.6,29.3,57.7,50.5,56.5
107,"Manhattan",88.3,60.6,58.5,0.90,11.0,33.2,63.5,56.6,61.4
108,"Manhattan",75.7,48.2,57.0,0,9.8,24.7,62.0,56.6,61.1
109,"Manhattan",58.3,45.4,44.4,0,6.6,18.9,58.2,54.4,57.6
110,"Manhattan",52.5,44.9,81.6,0.25,6.2,18.2,55.5,53.5,56.1
111,"Manhattan",75.9,40.5,65.7,0.01,6.5,18.6,59.4,51.4,58.0
112,"Manhattan",82.4,49.9,49.8,0,6.6,23.1,62.5,55.9,60.7
113,"Manhattan",79.4,53.9,66.0,0.23,4.5,20.5,61.7,58.0,60.8
114,"Manhattan",74.8,56.8,76.9,0,3.8,17.8,62.1,58.6,61.1
115,"Manhattan",64.1,53.3,81.1,0.05,8.2,20.2,61.3,58.8,60.8
116,"Manhattan",59.4,51.0,78.1,0.06,5.5,15.4,58.9,57.5,59.3
117,"Manhattan",71.0,53.8,91.7,0.01,6.4,20.8,60.8,57.5,60.0
118,"Manhattan",83.9,52.8,69.6,1.88,11.5,32.3,65.2,58.1,63.5
119,"Manhattan",68.4,49.5,58.8,0,7.1,24.4,62.3,57.6,61.2
120,"Manhattan",68.5,52.4,81.7,0,3.0,12.0,61.5,58.4,60.8
121,"Manhattan",71.9,53.3,70.4,0,5.8,20.5,63.9,59.6,62.6
122,"Manhattan",67.5,46.2,68.6,0.07,6.1,22.9,62.9,58.4,61.8
123,"Manhattan",69.6,40.4,60.8,0,3.6,16.4,62.1,56.1,61.1
124,"Manhattan",72.8,40.0,59.3,0,2.0,11.2,62.4,55.8,61.2
125,"Manhattan",77.6,43.3,53.8,0,1.8,11.9,63.1,56.4,61.9
126,"Manhattan",75.8,46.1,57.5,0,1.9,9.8,62.4,57.5,61.7
127,"Manhattan",67.5,52.0,82.9,0.11,2.2,15.9,61.4,59.6,61.2
128,"Manhattan",80.1,49.3,72.8,0.07,2.7,19.7,62.9,58.1,62.2
129,"Manhattan",79.5,50.7,60.3,0,2.7,18.2,64.2,58.7,63.1
130,"Manhattan",83.1,45.5,54.1,0,2.0,11.8,64.8,58.6,63.7
131,"Manhattan",84.8,50.0,50.0,0,2.4,15.5,65.5,59.4,64.3
132,"Manhattan",84.1,49.1,52.5,0,2.6,14.2,66.9,59.9,65.4
133,"Manhattan",84.7,53.1,56.4,0,4.7,21.0,70.3,60.8,67.8
134,"Manhattan",88.2,63.1,63.3,0,6.1,21.2,72.2,63.9,69.6
135,"Manhattan",83.1,58.2,36.9,0,8.8,24.7,71.0,65.0,69.0
136,"Manhattan",80.7,56.4,36.5,0,9.2,32.3,69.8,63.1,68.0
137,"Manhattan",79.8,49.9,39.4,0,5.4,17.7,69.7,61.5,67.8
138,"Manhattan",79.8,57.4,52.5,0,8.4,35.4,69.5,62.8,67.7
139,"Manhattan",86.2,62.1,73.3,0.07,6.8,27.6,71.0,65.2,68.7
140,"Manhattan",71.7,52.2,57.6,0.24,10.6,29.7,69.4,63.6,67.8
141,"Manhattan",76.7,48.5,57.7,0.01,4.7,17.3,69.9,60.9,68.0
142,"Manhattan",73.8,49.7,61.0,0,3.6,18.6,69.9,61.8,68.1
143,"Manhattan",71.5,48.7,60.6,0.01,4.5,17.3,68.1,61.5,66.5
144,"Manhattan",75.8,58.0,67.7,0.05,5.3,15.7,70.0,63.2,67.6
145,"Manhattan",64.3,56.9,81.1,0.61,7.3,18.6,65.9,63.3,66.1
146,"Manhattan",60.0,52.6,86.1,0.68,5.2,17.3,63.7,61.6,64.4
147,"Manhattan",61.5,52.8,86.7,0.07,3.3,11.2,63.1,61.0,62.9
148,"Manhattan",70.3,48.0,78.2,0.18,2.4,12.9,68.0,59.7,65.9
149,"Manhattan",74.1,53.9,74.7,0.09,3.1,12.7,68.2,62.6,66.6
150,"Manhattan",78.5,50.1,61.2,0,2.5,11.4,70.6,61.5,68.4
151,"Manhattan",89.9,56.8,52.7,0,5.9,17.3,72.3,63.7,69.8
152,"Manhattan",87.0,56.1,56.6,0,2.3,11.3,72.7,64.8,70.6
153,"Manhattan",86.9,77.0,53.9,0,8.7,21.1,70.6,69.8,69.8
154,"Manhattan",77.0,54.8,86.4,0.79,7.0,24.6,69.8,65.7,69.6
155,"Manhattan",72.8,56.1,59.2,0,3.5,13.7,68.4,65.9,67.8
156,"Manhattan",77.0,55.2,77.5,0,2.6,10.7,69.1,64.5,68.3
157,"Manhattan",82.1,64.3,75.8,0,2.2,9.8,72.6,66.8,70.9
158,"Manhattan",82.7,63.0,70.9,0,3.7,21.7,73.8,68.7,72.4
159,"Manhattan",76.8,57.3,64.4,0,5.3,23.8,71.6,68.1,71.0
160,"Manhattan",84.9,53.7,51.8,0,6.2,23.6,70.9,66.6,70.3
161,"Manhattan",90.2,49.6,50.7,0,2.2,12.0,73.0,65.1,71.6
162,"Manhattan",90.8,64.0,50.5,0,5.7,19.0,74.2,68.2,72.9
163,"Manhattan",81.2,62.3,68.0,0,4.6,18.6,73.6,69.5,72.8
164,"Manhattan",85.7,62.1,72.6,0,2.1,10.0,75.3,69.5,74.0
165,"Manhattan",85.1,65.4,68.3,0,4.3,20.3,75.3,70.8,74.2
166,"Manhattan",88.5,66.2,64.9,0,2.6,12.2,76.7,71.1,75.4
167,"Manhattan",89.6,65.1,63.6,0,4.5,16.5,77.2,71.8,75.9
168,"Manhattan",77.8,64.3,80.1,0.59,4.9,24.1,74.4,71.5,74.7
169,"Manhattan",82.0,63.7,78.6,1.00,3.1,20.2,75.1,71.0,74.4
170,"Manhattan",90.0,60.4,62.5,0,4.8,22.2,78.0,70.8,76.6
171,"Manhattan",96.6,77.7,56.6,0,12.1,30.2,79.1,74.4,77.8
172,"Manhattan",94.6,79.2,56.1,0,13.9,33.8,79.4,75.5,78.3
173,"Manhattan",93.1,77.7,54.8,0,14.0,32.7,79.1,75.7,78.1
174,"Manhattan",92.5,68.9,72.5,1.31,7.7,25.3,79.2,75.2,78.1
175,"Manhattan",90.0,69.5,84.4,2.43,4.3,28.0,79.3,74.5,78.0
176,"Manhattan",91.0,71.1,66.2,0,7.0,18.5,80.0,74.6,78.8
177,"Manhattan",90.6,75.0,66.4,0,7.2,21.7,80.0,76.1,79.1
178,"Manhattan",92.3,73.3,67.2,0,4.5,15.8,81.5,76.5,80.4
179,"Manhattan",90.3,70.8,71.1,0,5.1,14.6,81.4,76.8,80.4
180,"Manhattan",88.8,73.2,72.1,0,4.6,21.6,80.7,77.8,80.1
181,"Manhattan",85.9,67.3,76.2,0.19,3.9,23.4,80.4,76.7,79.5
182,"Manhattan",88.4,62.4,62.2,0,1.7,11.7,81.5,74.7,80.4
183,"Manhattan",92.4,60.6,60.3,0,4.6,16.3,80.7,74.9,79.8
184,"Manhattan",92.8,72.8,61.2,0,6.1,17.7,81.2,76.5,80.4
185,"Manhattan",90.3,72.4,62.3,0,7.3,23.1,80.7,76.7,80.0
186,"Manhattan",90.9,72.3,72.7,0.12,6.5,20.8,82.1,77.2,81.0
187,"Manhattan",90.1,71.3,70.2,0,2.9,14.4,82.8,77.6,81.7
188,"Manhattan",90.8,68.0,69.1,0,2.8,11.8,83.2,77.1,82.0
189,"Manhattan",89.0,64.5,70.2,0.17,3.2,21.1,83.3,76.9,82.1
190,"Manhattan",94.7,68.2,63.5,0,3.6,14.8,83.2,77.3,82.0
191,"Manhattan",97.5,72.7,55.6,0,6.4,19.9,82.7,78.1,81.8
192,"Manhattan",88.7,69.0,69.2,0,5.9,16.5,81.7,78.2,81.0
193,"Manhattan",84.1,67.7,70.7,0,3.7,16.1,80.2,76.3,79.5
194,"Manhattan",90.7,63.4,61.9,0,1.6,14.9,81.5,75.2,80.5
195,"Manhattan",93.3,63.1,58.9,0,2.5,11.6,82.0,75.5,81.0
196,"Manhattan",96.8,63.6,58.5,0,4.9,15.0,81.9,75.9,80.9
197,"Manhattan",94.4,67.6,68.8,0.01,5.8,25.8,82.8,77.3,81.6
198,"Manhattan",77.8,65.5,86.6,1.00,3.8,26.1,79.5,76.0,80.0
199,"Manhattan",88.7,67.8,83.0,0.07,2.7,13.7,80.9,75.9,80.0
200,"Manhattan",94.5,72.2,60.7,0.03,6.0,19.2,82.2,77.4,81.3
201,"Manhattan",88.5,75.4,77.5,0.44,2.8,16.1,81.2,78.8,80.7
202,"Manhattan",83.7,73.9,73.4,0,4.9,20.7,80.6,78.3,80.3
203,"Manhattan",93.7,70.4,67.2,0,5.4,17.6,81.8,77.2,80.9
204,"Manhattan",94.0,75.8,60.4,0,7.7,21.6,81.4,78.0,80.8
205,"Manhattan",83.7,74.7,81.6,0.04,3.3,13.6,80.6,78.5,80.3
206,"Manhattan",81.4,71.3,86.1,0.11,3.1,12.9,79.6,77.9,79.7
207,"Manhattan",94.2,69.0,69.9,0,2.3,9.4,82.8,76.9,81.7
208,"Manhattan",97.0,78.2,64.1,0,5.7,17.0,83.5,79.2,82.4
209,"Manhattan",97.7,78.5,60.6,0,5.6,18.5,84.5,79.6,83.2
210,"Manhattan",99.3,79.5,54.2,0,4.3,15.2,85.4,79.3,83.8
211,"Manhattan",85.2,70.3,75.1,0,5.6,22.8,83.3,78.9,82.3
212,"Manhattan",81.4,66.9,74.2,0,4.3,15.2,81.7,77.6,80.9
213,"Manhattan",79.7,59.9,67.7,0,3.2,14.1,80.3,74.7,79.2
214,"Manhattan",81.7,57.2,67.4,0,3.0,13.7,79.2,72.8,78.2
215,"Manhattan",75.0,61.4,78.6,0.14,2.6,14.2,75.5,72.8,76.3
216,"Manhattan",83.8,60.4,69.3,0,2.5,10.9,79.2,71.3,77.8
217,"Manhattan",89.1,62.3,60.6,0,4.4,16.9,79.5,72.5,78.2
218,"Manhattan",90.2,68.1,61.4,0,6.5,22.6,79.5,74.2,78.4
219,"Manhattan",96.2,76.1,57.1,0,6.2,20.2,80.3,75.5,79.2
220,"Manhattan",101.1,80.0,50.6,0,8.9,25.6,82.2,76.6,80.7
221,"Manhattan",95.6,79.7,59.6,0,4.9,19.6,82.9,77.7,81.4
222,"Manhattan",86.3,65.6,76.4,0.90,4.6,37.0,82.0,75.0,80.4
223,"Manhattan",81.6,67.8,81.2,0.21,2.2,10.9,81.2,75.8,80.1
224,"Manhattan",89.9,66.5,72.4,0,1.5,10.2,83.3,75.4,81.4
225,"Manhattan",89.1,63.6,67.8,0,3.0,12.6,81.6,75.4,80.5
226,"Manhattan",91.7,68.5,64.1,0,5.4,20.0,82.0,76.0,80.6
227,"Manhattan",96.1,75.0,59.8,0,6.3,20.2,83.6,77.0,81.9
228,"Manhattan",96.6,78.5,54.0,0,6.7,19.0,84.1,78.3,82.4
229,"Manhattan",95.0,72.1,58.6,0,5.7,20.1,83.5,77.9,82.2
230,"Manhattan",93.4,72.0,70.6,0.18,3.5,15.6,81.5,77.9,80.8
231,"Manhattan",89.5,70.0,76.9,0,2.1,16.1,81.1,77.0,80.0
232,"Manhattan",91.3,68.4,71.5,0,1.9,10.6,82.2,75.3,80.8
233,"Manhattan",93.0,65.1,68.0,0,1.9,11.8,81.5,75.3,80.3
234,"Manhattan",90.8,63.1,65.8,0,2.2,10.1,82.4,74.9,80.8
235,"Manhattan",86.1,61.9,66.8,0.01,4.1,14.5,81.7,75.9,80.3
236,"Manhattan",80.8,56.9,60.9,0,2.6,16.3,78.9,73.2,78.0
237,"Manhattan",78.4,57.8,69.0,0.08,1.7,9.1,78.6,73.0,77.4
238,"Manhattan",81.6,52.7,66.7,0,2.0,9.5,77.4,70.2,76.3
239,"Manhattan",79.9,53.2,71.5,0,4.1,16.3,73.9,69.7,74.1
240,"Manhattan",78.3,62.5,73.3,0,3.0,10.8,75.5,71.1,74.8
241,"Manhattan",79.9,61.3,74.3,0,2.5,10.7,76.7,71.4,75.6
242,"Manhattan",76.5,60.2,82.4,0.28,2.8,10.3,74.1,71.0,74.1
243,"Manhattan",76.7,65.3,84.2,0.31,2.7,12.6,74.9,71.5,74.4
244,"Manhattan",77.7,64.2,85.5,0.48,3.0,12.5,76.3,71.8,75.1
245,"Manhattan",72.0,59.7,81.2,0,3.1,10.7,74.9,71.2,74.3
246,"Manhattan",88.3,56.3,73.2,0,4.1,20.3,76.6,69.2,75.1
247,"Manhattan",73.6,50.6,67.4,0,2.6,14.1,73.3,68.8,73.4
248,"Manhattan",65.9,54.8,71.2,0.01,2.4,13.2,70.2,67.4,71.5
249,"Manhattan",77.6,50.6,67.7,0,3.7,15.1,72.2,66.2,71.3
250,"Manhattan",80.5,48.1,58.0,0,3.0,15.6,72.1,65.3,71.1
251,"Manhattan",66.3,60.2,74.5,0.08,3.8,14.1,68.7,67.2,69.9
252,"Manhattan",79.4,60.9,69.0,0.70,4.9,20.0,71.9,65.1,70.9
253,"Manhattan",84.2,60.0,77.6,0,1.9,9.9,73.7,67.6,72.5
254,"Manhattan",88.7,62.9,69.0,0,4.8,20.2,74.6,69.1,73.5
255,"Manhattan",93.8,73.5,51.9,0,5.9,17.9,76.0,71.1,74.8
256,"Manhattan",93.1,70.8,56.4,0,5.3,15.4,76.6,71.9,75.4
257,"Manhattan",87.8,67.4,61.9,0,6.0,23.2,76.0,72.8,75.1
258,"Manhattan",90.6,64.5,63.1,0,3.4,15.6,77.2,71.6,75.9
259,"Manhattan",92.3,64.8,63.7,0,2.8,14.3,77.6,72.0,76.3
260,"Manhattan",81.7,64.9,77.1,0.09,2.6,12.7,75.6,72.1,74.9
261,"Manhattan",74.8,61.9,88.6,0.35,2.2,12.9,73.6,70.8,73.5
262,"Manhattan",84.0,57.6,70.8,0,1.8,9.8,75.5,68.7,74.1
263,"Manhattan",80.3,59.6,75.9,0,1.6,8.2,74.6,69.2,73.7
264,"Manhattan",79.9,61.7,83.7,0.08,1.8,9.2,73.6,69.8,73.0
265,"Manhattan",86.2,60.5,76.3,0,3.0,14.7,75.5,69.2,74.2
266,"Manhattan",72.9,60.5,91.4,1.19,3.0,20.2,72.6,70.1,73.0
267,"Manhattan",80.3,59.1,75.1,0.01,3.4,15.6,74.1,69.3,73.1
268,"Manhattan",86.8,54.6,65.8,0,1.6,13.0,73.6,67.4,72.6
269,"Manhattan",84.6,52.6,63.7,0,2.5,11.8,72.9,67.0,72.0
270,"Manhattan",88.2,58.7,62.0,0,2.1,9.9,73.8,68.0,72.7
271,"Manhattan",90.4,55.4,64.4,0,1.7,9.7,73.7,67.7,72.6
272,"Manhattan",84.6,60.0,63.3,0,2.8,15.2,73.3,68.5,72.4
273,"Manhattan",81.3,56.1,68.3,0,2.5,14.0,71.4,67.8,71.2
274,"Manhattan",85.6,56.7,60.4,0,3.3,16.1,72.4,67.3,71.6
275,"Manhattan",88.3,62.8,58.1,0,3.4,12.9,73.9,68.6,72.7
276,"Manhattan",89.0,60.6,60.1,0,5.1,18.9,73.7,68.7,72.7
277,"Manhattan",85.9,68.4,52.4,0,9.1,24.7,73.3,69.8,72.6
278,"Manhattan",86.1,65.6,55.3,0,8.9,24.9,72.3,68.8,71.9
279,"Manhattan",71.7,54.0,91.9,0.49,4.1,12.3,70.6,67.7,71.2
280,"Manhattan",70.1,50.6,67.5,0.01,4.7,17.5,70.7,65.8,70.1
281,"Manhattan",69.5,45.3,65.2,0,2.4,11.1,67.0,63.1,67.7
282,"Manhattan",80.1,55.3,66.0,0,4.5,16.8,68.8,64.4,68.5
283,"Manhattan",84.5,57.6,57.1,0,3.1,13.6,71.0,66.4,70.1
284,"Manhattan",82.4,55.4,66.1,0,4.9,15.0,70.0,65.6,69.4
285,"Manhattan",87.9,65.5,50.3,0,7.4,30.3,69.9,66.8,69.5
286,"Manhattan",67.5,58.4,67.5,0.07,4.1,15.9,68.4,66.0,69.0
287,"Manhattan",78.5,60.0,85.5,0.05,1.9,9.3,69.9,66.3,69.4
288,"Manhattan",85.6,60.7,67.4,0.01,3.9,15.5,71.0,66.7,70.2
289,"Manhattan",82.3,64.1,53.1,0,5.9,21.0,70.1,67.2,69.7
290,"Manhattan",80.9,61.7,60.1,0.10,4.7,16.8,70.0,66.8,69.6
291,"Manhattan",75.1,48.4,69.0,0,4.9,25.2,67.9,63.6,68.5
292,"Manhattan",67.1,42.4,39.5,0,5.3,18.4,64.7,60.7,65.6
293,"Manhattan",73.5,48.1,40.5,0,7.0,22.1,64.2,60.0,64.1
294,"Manhattan",68.3,40.5,44.0,0,6.0,24.8,61.9,58.5,62.6
295,"Manhattan",74.4,33.2,54.4,0,1.9,11.0,62.3,56.1,61.9
296,"Manhattan",68.1,36.1,44.8,0,3.7,15.0,60.6,55.8,60.7
297,"Manhattan",57.9,49.8,89.2,0.81,5.0,14.7,59.2,57.7,60.2
298,"Manhattan",52.8,50.7,93.4,0.30,4.0,13.2,58.9,58.3,59.7
299,"Manhattan",54.4,51.3,90.2,0.01,4.3,12.2,58.7,58.1,59.4
300,"Manhattan",54.9,50.3,94.0,0,2.7,9.0,59.0,58.0,59.5
301,"Manhattan",54.3,47.8,80.0,0.25,9.9,29.7,58.7,55.5,59.4
302,"Manhattan",51.4,36.2,67.4,0,13.8,42.3,55.5,52.8,57.3
303,"Manhattan",62.4,32.6,66.7,0,3.7,17.7,55.4,51.5,55.6
304,"Manhattan",60.6,33.8,59.1,0,4.6,16.0,54.3,51.3,54.8
305,"Manhattan",50.7,30.0,67.6,0,5.2,17.8,53.0,50.0,54.3
306,"Manhattan",61.6,27.2,63.8,0,5.4,20.0,52.4,48.1,52.9
307,"Manhattan",66.4,37.2,55.9,0,2.7,15.4,54.0,50.1,54.0
308,"Manhattan",72.4,42.2,63.8,0,3.5,14.3,55.5,51.3,55.2
309,"Manhattan",61.9,36.9,57.2,0,5.7,20.5,55.0,51.9,55.1
310,"Manhattan",72.7,34.9,68.4,0,3.5,20.0,55.3,50.3,55.0
311,"Manhattan",70.8,40.0,53.8,0,4.2,17.6,55.1,51.7,55.1
312,"Manhattan",58.3,38.2,59.3,0,9.3,27.5,53.7,51.9,54.2
