"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
23,"Manhattan",33.0,18.7,88.2,0,5.3,18.1,31.7,31.5,32.2,32.0,148.2
24,"Manhattan",45.4,18.4,84.1,0,2.1,10.4,31.8,31.4,32.3,32.1,215.0
25,"Manhattan",35.4,25.6,85.2,0,10.0,29.0,31.8,31.6,32.5,32.3,73.0
26,"Manhattan",38.3,22.8,76.0,0,5.3,17.0,31.9,31.8,32.6,32.4,286.2
27,"Manhattan",51.7,19.5,67.9,0,3.8,15.8,31.9,31.1,32.6,32.5,272.3
28,"Manhattan",50.8,28.7,72.3,0,4.4,17.1,35.4,31.9,35.7,32.6,291.4
29,"Manhattan",68.1,27.6,63.6,0,3.9,17.2,43.2,33.1,41.1,33.8,300.7
30,"Manhattan",59.6,28.9,72.4,0,2.8,13.2,43.5,34.1,41.6,35.1,217.7
31,"Manhattan",53.2,36.6,69.2,0,7.7,24.2,44.3,36.7,42.5,37.5,227.9
32,"Manhattan",47.9,35.1,68.8,0,5.1,19.3,41.6,37.1,40.9,37.9,101.0
33,"Manhattan",45.9,30.2,85.4,0.34,10.9,32.4,42.4,36.8,41.5,38.3,120.0
34,"Manhattan",32.6,21.0,71.3,0,11.8,30.7,36.8,34.5,38.3,35.6,309.1
35,"Manhattan",43.6,18.8,69.5,0,5.4,22.7,34.6,33.0,35.7,34.0,323.9
36,"Manhattan",46.7,21.8,69.4,0,2.5,13.6,34.6,32.9,35.3,33.9,215.3
37,"Manhattan",49.9,23.7,69.3,0,5.3,17.4,39.7,33.4,38.7,34.3,326.7
38,"Manhattan",51.1,36.0,49.5,0,11.4,41.4,40.4,34.2,39.6,35.2,228.2
39,"Manhattan",38.9,30.8,50.1,0,16.4,38.1,36.6,34.0,36.8,35.1,272.1
40,"Manhattan",31.8,21.6,53.3,0,11.2,28.9,34.3,32.8,35.4,33.9,312.9
41,"Manhattan",63.6,20.6,54.7,0,6.0,19.9,38.2,32.2,37.5,33.4,339.4
42,"Manhattan",43.8,24.0,73.7,0,4.1,17.4,39.4,33.5,38.4,34.4,224.3
43,"Manhattan",37.2,22.4,70.8,0,7.9,20.0,36.9,33.8,36.8,34.7,199.8
44,"Manhattan",29.7,17.8,49.0,0,6.6,17.0,34.3,32.6,35.3,33.6,140.1
45,"Manhattan",55.8,16.7,53.1,0,4.0,16.4,36.5,31.8,36.2,33.1,336.8
46,"Manhattan",58.8,28.2,58.8,0,3.8,15.6,44.3,33.5,41.9,34.4,344.2
47,"Manhattan",51.5,28.6,66.5,0,11.2,33.5,45.4,37.8,43.5,39.1,275.4
48,"Manhattan",68.7,28.2,57.5,0,3.4,15.6,49.0,35.4,45.9,36.6,350.8
49,"Manhattan",77.5,42.9,44.5,0,13.7,40.8,53.4,41.2,50.0,41.4,328.4
50,"Manhattan",72.2,52.6,25.3,0,8.6,30.2,56.0,46.8,52.8,46.8,349.9
51,"Manhattan",76.3,32.5,42.1,0,3.5,14.9,55.7,42.2,52.6,43.6,368.3
52,"Manhattan",57.6,29.6,69.5,0,5.7,21.9,50.9,41.8,49.1,43.4,368.0
53,"Manhattan",56.0,28.0,70.2,0,2.6,13.0,51.3,38.9,49.0,41.0,342.7
54,"Manhattan",53.9,33.2,64.4,0,7.2,24.5,49.3,41.4,47.8,42.7,248.2
55,"Manhattan",50.4,26.8,64.0,0,9.4,20.9,47.9,38.5,46.4,40.5,404.1
56,"Manhattan",38.9,24.9,69.7,0,9.2,24.8,42.6,37.0,43.6,39.0,138.2
57,"Manhattan",61.1,21.3,54.5,0,4.7,19.6,48.0,34.5,45.6,36.4,399.5
58,"Manhattan",75.8,24.8,40.5,0,8.6,28.2,51.7,35.8,48.5,37.6,421.0
59,"Manhattan",64.2,35.5,47.4,0,11.9,37.5,53.0,44.1,50.6,45.4,391.9
60,"Manhattan",72.5,28.6,50.3,0,9.7,32.0,53.3,39.8,50.6,41.6,375.9
61,"Manhattan",45.6,27.0,59.6,0,9.1,26.5,48.8,40.7,47.9,42.8,369.9
62,"Manhattan",64.8,26.2,49.4,0,6.8,29.0,49.5,38.7,47.5,40.3,269.2
63,"Manhattan",56.1,33.0,62.5,0.02,8.8,25.6,51.5,42.9,49.4,43.9,423.9
64,"Manhattan",71.0,29.0,55.5,0,6.6,27.8,52.3,39.2,49.9,41.0,342.0
65,"Manhattan",68.6,29.7,46.7,0,3.9,16.5,55.4,40.1,52.3,42.0,435.3
66,"Manhattan",73.7,52.1,40.6,0,12.0,32.9,55.3,46.8,52.8,47.0,237.7
67,"Manhattan",77.5,61.7,68.2,0,14.5,34.5,60.6,52.1,57.6,51.4,324.8
68,"Manhattan",64.4,47.7,76.0,0.03,6.5,27.0,56.4,52.1,55.4,52.6,115.3
69,"Manhattan",63.1,38.8,70.7,0,3.1,11.9,58.5,47.5,55.9,48.8,332.2
70,"Manhattan",71.7,31.8,55.9,0,2.2,10.0,61.0,45.0,57.6,46.8,451.1
71,"Manhattan",72.5,36.4,51.5,0,3.9,17.2,60.4,46.6,57.5,48.2,442.5
72,"Manhattan",61.6,47.9,87.4,0.06,4.6,12.6,54.8,50.9,53.8,51.1,109.5
73,"Manhattan",69.5,49.4,84.8,0,2.8,11.8,60.0,52.5,57.7,52.4,199.3
74,"Manhattan",80.5,42.9,66.0,0,5.1,16.4,64.7,49.4,60.9,50.5,440.6
75,"Manhattan",64.5,44.2,61.5,0,9.9,27.8,57.8,51.7,57.5,53.0,269.9
76,"Manhattan",63.0,34.9,45.9,0,6.4,29.8,58.5,46.8,56.0,48.7,405.3
77,"Manhattan",63.3,30.3,42.9,0,6.0,28.2,57.2,44.6,54.9,46.7,385.4
78,"Manhattan",49.8,33.4,51.0,0.03,8.8,23.6,51.3,45.6,51.8,47.6,290.0
79,"Manhattan",43.5,26.8,56.0,0,9.0,28.4,47.1,41.1,47.6,43.4,266.3
80,"Manhattan",50.5,26.8,55.6,0,6.8,21.7,53.4,40.3,51.1,42.3,498.8
81,"Manhattan",69.8,27.1,39.7,0,11.8,31.1,55.8,40.4,52.9,42.5,499.8
82,"Manhattan",78.8,52.6,38.4,0,11.5,27.9,58.7,48.5,56.0,48.9,335.6
83,"Manhattan",80.9,40.9,46.2,0,15.1,37.2,62.9,53.3,59.8,53.1,411.2
84,"Manhattan",51.6,29.6,68.1,0.01,12.0,34.5,54.1,45.2,55.0,47.6,434.4
85,"Manhattan",61.9,23.1,51.4,0,5.5,18.5,55.7,40.3,53.3,43.0,420.0
86,"Manhattan",50.5,35.2,77.5,0.21,6.3,20.7,52.0,44.6,50.8,46.6,138.9
87,"Manhattan",57.0,33.2,54.8,0,6.4,19.0,56.9,42.0,54.1,44.0,536.3
88,"Manhattan",69.7,38.5,41.8,0,7.5,23.9,60.8,41.8,57.0,44.0,519.1
89,"Manhattan",67.4,45.0,38.4,0,9.8,26.3,54.6,46.5,53.0,47.9,154.4
90,"Manhattan",82.1,55.1,51.4,0,10.3,27.9,66.1,51.9,61.6,51.7,367.3
91,"Manhattan",62.1,39.9,61.0,0,10.9,28.8,59.3,49.7,57.2,51.7,320.3
92,"Manhattan",53.9,31.8,49.1,0,12.9,33.2,55.3,45.9,53.9,47.9,450.6
93,"Manhattan",69.5,30.3,43.3,0,6.8,24.7,60.1,42.6,56.9,45.0,560.4
94,"Manhattan",82.9,41.1,30.1,0,8.3,31.4,65.0,47.2,60.9,48.5,567.1
95,"Manhattan",68.6,46.4,37.7,0,5.8,19.6,65.1,51.0,61.6,52.2,554.7
96,"Manhattan",86.1,46.0,42.4,0.10,10.8,34.5,64.4,51.1,61.3,52.2,434.4
97,"Manhattan",66.5,47.4,46.1,0.01,11.4,35.1,63.3,52.5,60.6,53.7,553.2
98,"Manhattan",67.7,40.3,33.5,0,13.1,41.1,63.0,51.9,60.4,53.0,567.5
99,"Manhattan",69.1,33.7,40.0,0,7.5,25.0,63.2,47.2,60.3,49.5,580.0
100,"Manhattan",70.0,32.9,36.7,0,9.3,28.9,61.9,47.6,59.1,49.6,542.5
101,"Manhattan",74.9,53.3,55.5,0,9.0,27.5,66.5,55.2,63.1,55.1,409.8
102,"Manhattan",62.0,42.3,34.7,0,7.9,23.3,62.9,52.4,60.6,54.2,487.6
103,"Manhattan",67.3,32.0,33.9,0,4.6,17.1,64.4,47.1,61.0,49.6,554.4
104,"Manhattan",76.5,38.7,47.2,0,5.1,16.2,67.1,49.4,63.4,51.3,537.5
105,"Manhattan",75.7,43.2,55.2,0,6.1,24.1,69.3,52.6,65.5,54.2,592.4
106,"Manhattan",77.3,50.9,54.7,0,9.1,24.3,68.7,55.6,65.4,56.7,512.2
107,"Manhattan",75.9,58.5,69.3,0,10.5,27.9,66.1,59.1,63.8,59.2,291.2
108,"Manhattan",65.1,60.5,85.8,0.40,6.3,21.9,61.8,59.9,61.7,59.8,91.6
109,"Manhattan",62.0,51.6,90.8,0.87,4.4,14.2,62.8,58.8,61.6,59.2,192.1
110,"Manhattan",67.5,52.9,74.8,0.09,3.8,15.2,66.2,56.5,64.2,57.4,375.4
111,"Manhattan",67.1,48.6,77.2,0.94,7.7,22.4,65.2,55.3,63.4,56.6,444.6
112,"Manhattan",69.4,49.8,71.3,0,8.5,27.9,62.1,54.0,60.9,55.4,348.4
113,"Manhattan",73.0,49.7,69.2,0,3.8,12.3,69.0,53.6,66.0,55.1,518.1
114,"Manhattan",82.5,47.1,57.5,0,7.4,24.9,73.3,54.3,69.1,56.1,606.9
115,"Manhattan",83.3,55.7,60.3,2.54,10.9,35.8,74.5,57.7,70.3,60.2,483.5
116,"Manhattan",78.9,57.6,68.5,0,3.7,12.7,76.2,58.0,72.0,59.1,599.5
117,"Manhattan",76.6,58.6,82.6,1.96,8.0,35.4,71.6,61.8,69.1,62.4,301.7
118,"Manhattan",64.6,45.7,77.4,0.14,9.1,29.5,66.7,54.2,64.7,57.2,345.6
119,"Manhattan",59.2,41.8,75.0,0,7.6,20.2,64.0,50.7,62.4,53.3,480.0
120,"Manhattan",51.8,45.7,85.9,0.55,9.1,23.3,56.4,52.8,58.0,54.0,87.1
121,"Manhattan",62.3,50.0,83.1,0.34,6.0,19.4,62.7,53.1,60.8,53.6,364.7
122,"Manhattan",55.9,47.3,82.0,0,7.1,21.7,58.5,52.7,57.8,54.2,211.7
123,"Manhattan",63.6,45.6,71.7,0,4.9,14.1,63.2,51.6,60.8,53.0,348.9
124,"Manhattan",73.4,41.3,63.1,0,2.7,12.8,70.5,50.0,66.5,52.2,608.1
125,"Manhattan",71.6,48.0,52.9,0,6.8,19.3,72.3,54.1,68.5,55.8,669.9
126,"Manhattan",80.5,42.2,55.5,0,2.0,11.5,78.3,53.2,72.9,55.5,657.8
127,"Manhattan",84.9,47.1,51.2,0,4.7,19.4,77.6,56.9,72.7,58.8,630.8
128,"Manhattan",86.9,60.5,49.1,0,4.7,17.3,79.7,61.2,74.7,62.1,589.3
129,"Manhattan",71.8,62.2,75.9,0.15,7.4,23.3,70.9,64.5,68.7,65.1,258.2
130,"Manhattan",78.5,57.4,76.9,0.20,6.2,34.5,73.7,62.7,70.3,64.2,324.8
131,"Manhattan",85.9,50.9,67.2,0,3.0,12.2,81.2,58.4,76.1,60.3,647.7
132,"Manhattan",72.4,55.8,74.7,0.18,8.8,34.0,69.6,62.3,69.2,64.0,328.6
133,"Manhattan",74.5,51.7,52.0,0,7.1,25.1,76.4,58.7,72.7,60.4,679.2
134,"Manhattan",83.1,46.4,57.7,0,9.1,34.8,72.5,58.6,69.4,60.6,494.0
135,"Manhattan",62.2,43.3,44.7,0,8.9,22.6,73.9,55.3,70.0,57.6,651.3
136,"Manhattan",67.1,43.9,58.2,0.01,2.9,13.0,71.6,56.6,67.7,58.4,408.6
137,"Manhattan",54.7,48.5,97.5,0.71,5.3,15.3,60.8,57.6,61.7,58.5,84.7
138,"Manhattan",64.5,48.3,81.7,0.02,6.6,17.6,70.1,56.1,66.7,57.1,435.3
139,"Manhattan",71.2,42.7,69.9,0,1.8,10.3,69.9,54.0,66.6,56.1,513.8
140,"Manhattan",67.7,45.1,76.4,0.05,3.5,17.7,65.5,56.3,63.8,58.0,382.6
141,"Manhattan",66.7,53.5,85.8,0.06,3.9,14.7,66.1,59.1,63.9,59.7,221.0
142,"Manhattan",72.2,51.2,70.8,0,5.3,15.7,68.5,57.8,65.7,59.1,407.2
143,"Manhattan",83.5,58.8,66.8,0,7.5,24.6,74.9,60.5,71.2,61.2,545.1
144,"Manhattan",75.6,66.1,75.5,0.06,6.6,25.3,71.5,65.5,69.2,65.6,294.5
145,"Manhattan",82.1,59.0,78.2,1.57,6.3,28.7,76.8,63.5,73.2,64.0,486.6
146,"Manhattan",81.3,60.8,79.7,0.20,5.2,20.0,78.9,65.5,72.2,66.2,280.7
147,"Manhattan",83.6,57.7,86.0,1.79,5.6,28.5,75.8,64.4,73.2,65.2,218.4
148,"Manhattan",77.4,58.4,88.4,0.68,4.5,24.6,75.9,62.9,72.5,64.0,360.1
149,"Manhattan",78.1,57.7,76.0,0.06,4.3,16.6,76.9,64.2,74.0,65.0,581.4
150,"Manhattan",87.3,57.5,74.2,0.20,2.7,23.3,81.0,64.6,76.6,66.0,509.5
151,"Manhattan",85.5,59.0,70.0,0,5.2,20.3,82.6,66.6,78.6,67.7,654.7
152,"Manhattan",79.3,63.8,73.7,0,4.1,13.2,79.8,68.9,76.7,69.6,484.7
153,"Manhattan",81.7,57.9,65.9,0,3.1,13.8,82.1,66.7,78.4,68.1,660.1
154,"Manhattan",84.8,56.1,59.6,0,2.8,14.0,85.1,66.8,80.7,68.4,673.7
155,"Manhattan",85.8,55.4,63.2,0.15,3.9,22.9,85.8,67.9,81.1,69.5,667.8
156,"Manhattan",83.6,59.6,60.1,0.01,7.2,23.6,79.7,69.4,77.3,70.8,693.1
157,"Manhattan",85.3,57.4,52.9,0,4.7,16.9,84.0,66.7,79.7,68.3,707.2
158,"Manhattan",91.3,60.7,50.3,0,4.6,26.5,84.6,68.1,79.8,69.5,618.1
159,"Manhattan",82.7,57.0,50.4,0,2.5,10.2,85.6,68.2,81.3,69.7,708.6
160,"Manhattan",92.1,61.2,54.7,0,6.7,23.2,86.3,70.3,82.1,71.4,661.1
161,"Manhattan",92.8,73.6,47.1,0,9.5,24.4,86.4,73.5,82.4,73.9,655.1
162,"Manhattan",93.6,74.7,54.3,0,8.9,21.2,87.7,74.7,83.8,74.9,642.5
163,"Manhattan",94.0,75.2,55.0,0,7.3,19.6,88.1,76.0,84.5,76.2,593.8
164,"Manhattan",93.4,73.7,60.5,0,6.0,22.5,90.1,76.1,86.2,76.6,645.3
165,"Manhattan",90.2,70.6,68.7,0,3.9,13.0,87.0,76.5,84.1,77.0,488.5
166,"Manhattan",95.8,71.8,58.6,0,5.8,19.0,89.8,76.4,86.2,76.9,632.0
167,"Manhattan",101.6,68.2,53.4,0.11,4.6,24.2,92.8,76.1,88.7,76.9,645.1
168,"Manhattan",96.4,71.7,53.5,0,6.7,29.1,91.4,75.6,87.5,76.6,648.4
169,"Manhattan",98.7,76.1,66.0,0,4.8,16.7,94.3,78.5,90.2,79.0,648.4
170,"Manhattan",89.6,71.3,62.2,0,6.1,20.3,91.2,79.5,87.8,80.0,500.5
171,"Manhattan",94.5,70.7,58.3,0,6.8,18.7,92.0,77.4,88.1,78.2,602.9
172,"Manhattan",99.8,76.0,55.7,0,5.6,19.0,94.3,79.1,90.4,79.5,640.6
173,"Manhattan",101.3,72.3,49.4,0,5.3,22.8,94.6,79.5,90.7,80.1,656.3
174,"Manhattan",104.8,78.6,46.4,0,8.1,23.1,95.0,80.0,91.1,80.5,643.9
175,"Manhattan",92.2,72.8,54.2,0,4.0,15.1,93.3,80.4,89.7,81.1,516.7
176,"Manhattan",86.2,68.8,73.3,0,4.8,16.4,84.6,78.7,83.0,79.5,314.6
177,"Manhattan",97.7,75.3,54.3,0,8.6,22.6,91.7,78.4,87.7,78.7,518.1
178,"Manhattan",87.6,71.7,70.2,0,2.9,17.6,88.5,79.1,85.6,79.7,395.0
179,"Manhattan",96.5,64.6,63.8,0.01,2.6,24.5,94.7,76.1,90.6,77.4,664.4
180,"Manhattan",85.6,64.8,70.7,0.99,3.9,25.5,90.8,74.2,87.9,75.3,611.2
181,"Manhattan",85.3,67.7,71.9,0,4.1,16.2,89.6,75.9,86.6,77.3,525.1
182,"Manhattan",90.4,69.1,64.7,0,3.9,15.8,87.9,76.3,85.7,77.5,542.0
183,"Manhattan",81.8,68.0,61.4,0,4.3,12.7,84.2,75.4,82.5,76.7,423.9
184,"Manhattan",78.0,64.2,89.6,1.53,4.4,15.5,80.4,73.5,79.0,74.8,180.0
185,"Manhattan",71.8,62.8,94.3,0.10,4.4,14.1,77.1,73.2,76.3,73.9,168.7
186,"Manhattan",86.4,64.8,81.8,0.01,2.4,10.3,83.8,72.6,81.3,73.3,495.2
187,"Manhattan",98.5,70.6,67.4,0,6.4,17.5,87.9,75.5,85.0,76.1,637.7
188,"Manhattan",94.8,72.6,60.9,0,5.6,22.2,89.0,77.9,86.2,78.5,652.0
189,"Manhattan",93.0,65.9,72.3,0.64,6.3,38.3,86.8,76.4,84.6,77.7,554.7
190,"Manhattan",89.2,72.8,72.8,0,3.8,13.6,89.1,78.8,86.6,79.3,589.0
191,"Manhattan",92.7,71.3,69.5,0,4.7,14.8,88.6,78.4,86.4,79.3,610.7
192,"Manhattan",93.9,75.2,64.8,0,8.6,22.8,88.1,79.2,85.9,79.8,655.8
193,"Manhattan",94.3,77.7,63.8,0,11.8,29.8,87.6,79.4,85.4,79.9,615.5
194,"Manhattan",83.0,66.9,80.1,0.86,6.0,36.9,82.2,75.4,82.4,77.0,327.7
195,"Manhattan",88.6,66.7,80.3,0.83,3.2,36.7,83.2,74.4,81.4,75.4,459.2
196,"Manhattan",86.1,68.1,80.3,0,2.6,20.1,82.2,76.1,80.9,76.9,402.6
197,"Manhattan",83.2,64.2,78.5,0,4.3,17.5,80.5,74.0,79.4,75.3,495.5
198,"Manhattan",89.7,65.4,72.5,0,5.4,20.2,83.6,74.0,81.6,75.0,594.0
199,"Manhattan",94.8,75.7,65.3,0,7.4,18.3,84.8,77.2,82.8,77.6,603.8
200,"Manhattan",94.5,76.9,60.7,0,6.8,17.6,85.4,77.4,83.6,78.1,569.0
201,"Manhattan",95.0,78.3,60.5,0,6.6,18.0,85.4,78.6,83.7,79.1,597.6
202,"Manhattan",97.9,78.5,58.5,0,8.3,20.6,87.6,78.9,85.3,79.3,638.4
203,"Manhattan",100.2,79.8,53.8,0,7.4,18.5,89.4,79.7,86.9,80.1,641.1
204,"Manhattan",102.7,81.1,51.3,0,6.3,23.4,89.6,80.6,87.1,81.0,554.4
205,"Manhattan",98.6,80.4,51.8,0,7.0,18.7,86.6,81.1,85.1,81.4,411.0
206,"Manhattan",91.5,72.5,65.2,0.05,4.3,17.5,86.0,79.6,83.9,80.3,347.5
207,"Manhattan",85.0,67.8,82.9,0.91,3.0,14.2,82.5,76.8,81.1,77.5,317.9
208,"Manhattan",87.6,65.3,75.2,0,2.4,11.3,87.2,74.7,85.0,76.0,642.2
209,"Manhattan",93.5,67.5,74.3,0,2.0,10.6,86.2,76.6,84.3,77.7,531.0
210,"Manhattan",91.8,67.6,74.8,1.69,3.1,24.7,87.1,76.3,84.9,77.5,605.0
211,"Manhattan",85.6,67.1,78.8,0.01,2.2,10.4,83.7,75.4,82.2,76.3,529.4
212,"Manhattan",85.2,64.9,78.0,0,3.2,16.1,83.6,75.3,82.2,76.5,571.6
213,"Manhattan",88.6,69.4,84.4,0.33,4.7,16.1,84.8,76.7,83.1,77.3,429.8
214,"Manhattan",88.1,77.4,71.0,0,7.0,22.2,85.0,78.9,83.8,79.3,529.4
215,"Manhattan",86.4,74.5,77.1,0,4.1,15.3,83.4,79.4,82.5,79.7,337.0
216,"Manhattan",95.7,73.5,74.4,0,4.1,15.0,87.0,78.2,85.2,78.7,558.5
217,"Manhattan",96.7,76.0,61.3,0,3.8,12.8,86.1,79.8,84.7,80.3,452.3
218,"Manhattan",79.7,66.9,85.4,0.41,3.6,14.8,81.9,76.9,82.4,77.6,163.5
219,"Manhattan",80.5,68.3,75.4,0,2.4,11.0,79.5,75.5,79.0,76.2,298.6
220,"Manhattan",73.1,66.0,91.5,0.81,3.7,20.7,76.9,73.9,77.7,74.9,129.1
221,"Manhattan",82.5,68.2,84.4,0,2.7,12.0,78.3,73.9,77.8,74.4,324.8
222,"Manhattan",93.9,70.8,73.5,0,3.7,12.9,83.0,75.4,81.7,75.9,566.1
223,"Manhattan",94.0,75.9,67.6,0,6.0,17.4,83.3,77.6,82.4,78.2,548.2
224,"Manhattan",96.8,71.7,65.8,0.65,7.4,25.5,83.9,78.2,82.9,78.8,565.9
225,"Manhattan",84.9,69.2,83.9,0.31,4.4,17.2,81.7,77.6,80.8,78.6,428.6
226,"Manhattan",89.2,64.6,71.7,0,2.3,14.6,82.2,74.3,81.0,75.7,609.3
227,"Manhattan",87.6,65.8,71.2,0,2.1,10.4,81.7,75.2,80.7,76.4,543.0
228,"Manhattan",86.4,65.0,72.2,0,1.9,9.5,80.1,74.8,79.4,75.9,376.6
229,"Manhattan",90.1,64.3,67.4,0,5.0,18.4,82.3,74.0,80.9,75.2,578.5
230,"Manhattan",94.0,68.3,58.3,0,5.1,15.1,82.7,75.0,81.3,76.1,578.3
231,"Manhattan",92.1,68.1,65.1,0,5.6,15.9,83.3,75.8,81.8,76.8,573.7
232,"Manhattan",89.0,66.4,81.0,1.07,4.7,24.1,82.9,75.6,81.5,76.5,410.5
233,"Manhattan",74.7,59.2,76.0,0,6.3,20.4,75.9,71.8,76.5,73.6,553.9
234,"Manhattan",83.7,54.2,62.7,0,2.9,13.7,77.6,69.1,76.6,71.0,606.4
235,"Manhattan",83.7,65.0,57.9,0,6.3,19.4,77.7,70.7,76.7,72.1,562.8
236,"Manhattan",88.6,70.1,74.1,0,8.6,26.8,79.1,73.4,78.0,74.0,448.2
237,"Manhattan",86.7,67.2,79.0,0,4.4,20.3,78.2,74.4,77.4,75.1,244.4
238,"Manhattan",77.8,62.6,83.1,1.18,4.5,18.2,76.2,70.6,75.8,72.0,408.6
239,"Manhattan",82.0,64.1,86.7,0.89,2.8,13.8,76.2,70.6,75.7,71.4,294.0
240,"Manhattan",88.0,64.5,81.7,0.33,2.3,22.4,78.9,71.9,77.8,72.6,492.4
241,"Manhattan",90.2,68.2,76.4,0,3.2,13.9,81.5,74.1,79.9,74.8,520.8
242,"Manhattan",90.0,69.2,77.9,0,2.4,16.8,81.3,75.4,80.1,76.0,422.0
243,"Manhattan",83.3,67.6,87.8,0.02,2.1,10.4,79.2,75.4,78.4,76.1,281.9
244,"Manhattan",80.2,62.9,88.5,0.22,2.3,12.0,77.7,73.8,77.3,75.1,209.5
245,"Manhattan",79.6,58.0,73.2,0.01,2.7,14.1,77.4,70.9,76.7,72.4,545.1
246,"Manhattan",79.1,56.0,74.8,0,3.1,12.5,76.6,70.0,76.1,71.6,510.3
247,"Manhattan",81.4,58.5,68.9,0,5.0,16.4,76.4,70.3,75.6,71.4,465.4
248,"Manhattan",86.3,66.2,68.0,0.01,7.1,22.1,77.2,71.4,76.2,72.1,404.5
249,"Manhattan",90.8,73.4,64.3,0,9.1,22.9,79.1,73.0,78.0,73.5,487.6
250,"Manhattan",91.5,76.2,64.1,0,8.3,22.6,80.3,74.7,79.1,75.0,468.5
251,"Manhattan",90.4,74.9,71.2,0.13,6.9,23.4,80.1,75.8,79.0,76.0,271.6
252,"Manhattan",84.5,71.4,79.8,0,4.4,15.3,80.1,76.3,79.1,76.5,221.0
253,"Manhattan",89.6,65.0,75.1,0,6.5,27.5,81.8,73.9,80.2,75.6,407.4
254,"Manhattan",76.5,53.5,62.3,0,5.1,19.1,75.3,70.0,75.7,71.8,538.4
255,"Manhattan",81.6,51.1,63.9,0.01,5.3,18.3,75.2,67.5,74.6,69.4,525.8
256,"Manhattan",89.6,67.7,56.5,0,7.9,25.2,76.5,69.5,75.6,70.6,455.4
257,"Manhattan",76.2,60.7,91.0,1.75,4.8,19.2,74.1,70.0,73.9,70.7,145.1
258,"Manhattan",74.5,59.9,95.7,1.31,2.2,11.6,73.2,67.1,72.8,68.3,208.6
259,"Manhattan",86.1,64.9,80.1,0.01,4.4,16.2,77.2,69.6,76.0,70.2,365.4
260,"Manhattan",72.2,60.8,89.8,0.33,3.9,22.1,73.6,70.0,74.0,70.8,136.0
261,"Manhattan",86.4,60.3,75.3,0.01,2.4,10.5,76.1,68.7,75.5,69.4,479.5
262,"Manhattan",85.6,62.3,70.4,0,4.0,13.6,77.5,69.5,76.4,70.4,477.8
263,"Manhattan",94.5,64.8,71.3,0,4.0,15.6,79.6,71.0,78.2,71.7,474.2
264,"Manhattan",93.8,65.6,71.3,0,4.6,17.9,79.8,72.0,78.5,72.8,421.0
265,"Manhattan",90.4,75.3,67.0,0,7.3,20.4,79.6,74.6,78.6,75.0,355.1
266,"Manhattan",92.6,74.5,60.8,0,7.7,21.4,79.7,74.4,78.7,74.9,419.6
