"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
350,"Manhattan",25.9,13.0,92.6,0,4.7,11.5,37.0,36.8,37.9,37.8,118.6
351,"Manhattan",33.4,9.8,81.7,0.05,4.2,12.2,36.9,36.2,37.8,37.3,249.9
352,"Manhattan",41.6,13.7,68.0,0.06,5.3,15.0,36.2,35.2,37.3,36.5,254.9
353,"Manhattan",51.4,31.1,40.9,0,6.2,17.7,39.0,34.8,38.4,36.1,245.3
354,"Manhattan",50.3,25.5,53.5,0,5.1,17.4,41.3,34.7,40.2,36.2,209.8
355,"Manhattan",46.8,20.4,78.8,0,3.9,16.3,39.6,33.6,38.8,35.3,252.7
356,"Manhattan",58.2,31.6,73.1,0,5.5,17.9,43.0,35.6,41.4,36.9,248.9
357,"Manhattan",61.4,26.2,66.4,0,4.0,18.2,43.2,35.2,41.8,36.9,210.0
358,"Manhattan",65.8,43.0,46.9,0,7.1,18.4,45.2,39.0,43.7,39.8,164.7
359,"Manhattan",65.6,34.8,46.2,0,9.0,24.6,47.8,42.4,46.2,42.8,214.3
360,"Manhattan",35.0,22.6,85.7,0,5.5,13.9,43.2,37.1,44.3,39.4,56.8
361,"Manhattan",42.2,19.4,82.1,0,3.4,12.1,39.7,35.0,40.0,37.0,134.4
362,"Manhattan",54.9,40.9,92.7,0.59,3.8,20.3,45.5,39.7,44.7,40.0,15.0
363,"Manhattan",41.1,29.2,81.1,0,10.1,30.2,44.8,37.4,44.6,39.2,50.1
364,"Manhattan",37.0,29.4,61.7,0,13.4,33.3,37.4,35.1,39.2,37.0,82.3
365,"Manhattan",42.8,24.8,58.1,0,6.6,16.8,38.0,33.6,37.7,35.4,253.7
