"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
165,"Manhattan",93.1,61.9,51.8,0,5.8,22.8,83.9,73.2,81.2,74.5,695.2
166,"Manhattan",93.0,70.7,45.3,0,8.4,21.7,83.6,73.7,81.0,74.8,674.7
167,"Manhattan",92.4,71.6,45.7,0,7.9,22.5,83.8,74.2,81.4,75.3,683.1
168,"Manhattan",92.0,71.4,49.3,0,6.7,19.2,84.9,74.5,82.2,75.5,673.0
169,"Manhattan",92.8,71.8,56.3,0,8.7,25.0,85.2,75.5,82.6,76.3,691.2
170,"Manhattan",91.8,71.1,56.5,0.05,9.1,24.1,84.8,76.0,82.4,76.9,607.4
171,"Manhattan",74.3,65.3,91.9,0.41,2.6,17.6,78.6,75.3,79.3,76.1,202.9
172,"Manhattan",85.0,63.3,73.3,0.01,3.0,11.5,84.5,73.1,81.6,74.2,595.5
173,"Manhattan",79.5,65.9,79.3,0.04,3.8,25.4,77.7,73.8,78.3,74.9,169.0
174,"Manhattan",86.8,62.6,68.3,0.10,5.0,31.4,82.4,72.2,79.9,73.2,656.1
175,"Manhattan",83.1,60.9,68.7,0.01,4.4,15.2,81.5,71.8,79.2,73.2,693.1
176,"Manhattan",85.9,57.7,65.0,0,2.3,10.5,83.3,71.1,80.4,72.7,694.3
177,"Manhattan",94.5,65.3,52.0,0,7.6,25.3,82.5,73.6,80.3,74.6,675.4
178,"Manhattan",94.6,74.1,59.1,0,6.5,19.5,82.1,75.1,79.7,75.9,407.6
179,"Manhattan",86.9,64.3,80.8,1.32,4.6,17.3,83.3,73.7,80.8,74.8,573.7
180,"Manhattan",91.2,71.4,72.5,0.35,8.6,23.1,81.8,76.5,80.5,77.1,544.2
181,"Manhattan",90.9,74.9,69.9,0,8.8,21.1,81.9,76.8,80.5,77.3,507.4
182,"Manhattan",91.9,76.0,70.2,0,7.9,22.2,83.5,77.4,81.5,77.8,590.2
183,"Manhattan",86.1,70.4,74.6,0,4.9,18.4,84.9,77.3,82.6,77.9,581.1
184,"Manhattan",88.2,72.8,79.4,0,3.8,19.2,86.3,77.6,83.5,78.1,573.3
185,"Manhattan",86.0,67.2,81.7,0.25,3.6,29.2,83.9,76.7,82.0,77.6,392.6
186,"Manhattan",87.9,70.4,78.7,0,3.3,13.4,86.2,76.4,83.5,77.4,584.7
187,"Manhattan",88.8,71.6,82.3,0.26,2.8,20.4,87.1,77.8,83.9,78.5,525.8
188,"Manhattan",88.8,69.4,76.6,0.01,2.0,10.1,87.6,77.6,84.7,78.5,501.4
189,"Manhattan",92.9,68.7,67.4,0,2.9,11.1,89.5,77.8,86.3,78.9,666.3
190,"Manhattan",93.7,72.6,59.0,0,6.0,19.7,87.9,78.8,85.5,79.8,681.4
191,"Manhattan",86.3,63.8,74.1,1.18,6.0,44.1,84.7,74.8,82.9,77.0,605.7
192,"Manhattan",89.3,67.7,69.3,0,3.5,14.3,86.0,77.1,84.0,78.2,673.3
193,"Manhattan",90.9,70.9,74.7,0,3.8,17.1,83.7,78.5,82.3,79.4,422.0
194,"Manhattan",87.9,62.9,66.7,0,3.6,16.3,84.1,75.9,82.3,77.5,668.0
195,"Manhattan",90.6,66.1,62.1,0,5.7,19.0,83.6,76.3,82.1,77.5,676.6
196,"Manhattan",91.4,72.1,75.1,0.01,3.4,17.7,85.6,77.5,83.5,78.2,521.7
197,"Manhattan",84.4,67.2,82.3,1.23,4.1,23.5,84.1,76.5,82.4,77.7,516.2
198,"Manhattan",86.6,69.0,76.9,0,3.2,11.8,84.4,77.8,82.7,78.7,558.7
199,"Manhattan",93.0,71.4,74.2,0,4.8,17.2,83.9,78.4,82.7,79.1,480.4
200,"Manhattan",95.8,78.5,62.7,0,7.9,22.8,84.2,79.1,83.0,79.7,580.4
201,"Manhattan",88.7,72.7,70.1,0,3.3,17.7,84.9,79.3,83.4,79.9,577.8
202,"Manhattan",82.4,66.9,87.6,1.48,4.2,26.4,80.7,74.8,81.4,77.4,356.8
203,"Manhattan",85.9,68.2,87.8,0.39,2.3,11.0,81.3,76.3,80.3,77.1,419.3
204,"Manhattan",87.7,66.8,77.8,0,2.4,10.6,82.9,76.0,81.5,77.0,604.1
205,"Manhattan",90.8,70.9,71.7,0,3.8,16.3,83.2,78.2,82.2,78.8,599.5
206,"Manhattan",91.4,71.6,72.8,0,4.6,17.2,83.1,78.7,82.2,79.4,564.9
207,"Manhattan",91.5,73.9,67.0,0,5.7,18.1,83.1,79.0,82.2,79.6,614.6
208,"Manhattan",93.1,71.9,71.9,0.05,6.0,24.0,83.4,79.0,82.4,79.6,599.8
209,"Manhattan",82.0,71.4,92.1,0.18,2.2,8.2,81.0,78.6,80.5,79.1,312.6
210,"Manhattan",86.5,69.2,86.0,0.01,2.8,11.9,81.1,77.3,80.4,78.0,402.6
211,"Manhattan",81.9,71.3,98.2,1.09,2.8,15.4,80.0,77.9,79.4,78.4,263.0
212,"Manhattan",79.4,69.2,96.7,0.48,5.5,17.3,78.2,75.7,78.6,76.6,190.5
213,"Manhattan",82.2,65.8,76.7,0.01,5.0,15.1,77.8,73.7,77.3,75.0,558.0
214,"Manhattan",84.8,62.9,78.3,0.23,2.4,49.0,77.9,73.1,77.3,74.4,585.2
215,"Manhattan",80.8,63.8,75.1,0.01,5.4,17.3,76.7,73.4,76.3,74.4,648.0
216,"Manhattan",77.5,57.5,70.5,0,2.7,12.5,75.2,70.8,75.0,72.5,619.1
217,"Manhattan",74.5,52.6,71.6,0,2.0,10.6,73.0,68.8,73.3,70.8,523.6
218,"Manhattan",82.1,57.5,66.4,0,4.0,14.7,74.3,69.3,73.8,70.6,629.4
219,"Manhattan",85.9,64.6,77.1,0,4.4,16.1,75.9,71.4,75.2,72.1,543.4
220,"Manhattan",87.0,71.4,78.1,0,6.5,21.4,76.7,73.8,76.1,74.1,482.6
221,"Manhattan",95.2,75.5,68.5,0,7.0,18.7,79.0,75.0,78.0,75.2,595.2
222,"Manhattan",89.7,71.9,65.9,0.10,6.4,21.2,78.1,75.3,77.5,75.9,483.5
223,"Manhattan",86.3,75.3,72.4,0,4.0,16.7,78.2,75.8,77.6,76.1,398.3
224,"Manhattan",90.8,71.9,78.9,0,3.7,13.4,79.5,75.6,78.6,76.0,567.1
225,"Manhattan",85.9,68.5,82.5,0,3.8,16.1,77.3,75.4,77.7,76.1,322.2
226,"Manhattan",89.0,69.2,76.7,0.02,3.4,11.3,78.3,74.7,77.6,75.3,531.7
227,"Manhattan",92.3,67.7,74.8,0,3.7,23.2,79.0,74.6,78.3,75.5,558.2
228,"Manhattan",89.2,64.3,64.5,0,4.3,12.7,78.8,74.7,78.2,76.0,603.3
229,"Manhattan",81.4,62.9,77.5,0.64,3.1,28.8,74.7,72.3,76.0,73.5,273.3
230,"Manhattan",86.9,61.9,71.7,0,3.9,15.5,75.6,71.6,75.2,72.6,625.8
231,"Manhattan",83.6,60.2,76.2,0,1.4,7.1,74.9,70.6,74.6,72.0,475.2
232,"Manhattan",83.3,58.0,68.9,0,2.7,12.5,74.4,69.9,74.1,71.3,616.0
233,"Manhattan",87.4,60.9,62.8,0,3.4,12.2,74.6,70.2,74.1,71.4,601.0
234,"Manhattan",89.1,62.1,66.1,0,3.7,15.2,75.3,70.7,74.7,71.8,579.0
235,"Manhattan",91.4,66.4,61.4,0,4.1,15.1,76.0,71.8,75.4,72.7,567.8
236,"Manhattan",94.8,68.7,54.3,0,4.2,11.9,76.9,72.2,76.0,73.0,569.5
237,"Manhattan",94.1,69.9,54.1,0,4.5,13.1,77.3,73.0,76.5,73.7,580.0
238,"Manhattan",94.8,64.3,55.8,0,4.1,16.1,77.4,72.8,76.6,73.8,568.5
239,"Manhattan",94.6,65.4,60.8,0,5.0,17.9,77.3,72.6,76.6,73.6,576.8
240,"Manhattan",93.6,68.0,65.3,0,4.0,15.0,78.6,73.9,77.6,74.6,572.6
241,"Manhattan",97.7,70.4,61.4,0,3.0,12.6,79.7,74.7,78.5,75.3,550.1
242,"Manhattan",80.4,61.5,77.1,0.79,3.7,21.2,76.9,72.5,77.3,73.8,375.2
243,"Manhattan",85.5,57.8,78.8,0,3.7,13.2,75.2,70.1,74.7,71.6,519.6
244,"Manhattan",78.8,64.3,74.1,0,6.0,26.0,73.8,71.9,74.2,72.9,372.8
245,"Manhattan",82.5,66.0,82.8,0,3.1,13.7,74.6,71.6,74.2,72.4,329.6
246,"Manhattan",87.9,61.5,73.7,0,3.1,16.1,75.3,70.4,74.6,71.5,492.4
247,"Manhattan",84.2,58.0,61.9,0,6.0,21.3,73.5,69.3,73.6,71.1,551.8
248,"Manhattan",87.2,49.2,59.4,0,2.0,11.8,72.5,66.6,72.1,68.5,553.7
249,"Manhattan",94.8,62.3,63.4,0,4.4,14.9,75.7,69.0,74.7,70.1,516.5
250,"Manhattan",97.2,73.8,52.7,0,8.9,28.2,77.0,73.0,76.1,73.3,500.0
251,"Manhattan",95.8,64.3,60.2,0,5.3,19.3,77.4,72.8,76.4,73.5,476.1
252,"Manhattan",64.6,45.5,89.5,0.03,11.3,27.2,73.6,64.2,74.7,66.3,67.3
253,"Manhattan",50.5,44.8,99.5,0.78,8.3,17.7,64.2,60.5,66.3,62.3,78.5
254,"Manhattan",56.5,47.0,94.1,0.43,7.0,17.0,61.4,59.4,62.4,61.2,172.8
255,"Manhattan",61.0,52.6,94.1,0.01,1.8,8.7,63.2,61.4,63.8,62.3,137.0
256,"Manhattan",75.4,48.4,83.4,0.01,2.7,14.8,67.1,61.0,66.3,62.3,473.3
257,"Manhattan",81.5,50.2,73.9,0,1.7,11.9,67.8,61.6,66.9,63.0,537.2
258,"Manhattan",78.8,50.6,78.8,0,2.1,11.8,68.4,62.1,67.5,63.5,507.9
259,"Manhattan",83.6,51.9,79.9,0,2.0,11.4,69.3,63.0,68.4,64.2,468.0
260,"Manhattan",85.2,55.8,71.5,0,3.1,15.3,69.8,64.6,69.0,65.6,445.6
261,"Manhattan",75.7,52.9,67.6,0,2.7,10.4,68.4,64.9,68.2,66.1,410.5
262,"Manhattan",74.0,48.2,73.0,0,2.2,10.9,66.9,62.4,66.7,63.9,436.8
263,"Manhattan",77.0,52.1,71.7,0,4.2,16.6,66.3,62.5,66.2,63.7,387.4
264,"Manhattan",78.4,50.6,66.5,0,4.6,18.0,66.6,62.7,66.4,63.9,418.4
265,"Manhattan",81.7,48.2,70.5,0,3.4,16.1,67.6,61.7,66.9,63.2,444.2
266,"Manhattan",80.0,52.9,76.0,0,3.8,13.2,68.9,63.1,68.0,64.2,407.2
