"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
20,"Manhattan",52.3,14.7,59.3,0,9.3,35.7,38.7,33.5,37.5,34.8,236.5
21,"Manhattan",26.7,4.8,45.6,0,6.9,32.4,33.9,32.2,35.8,33.3,230.8
22,"Manhattan",40.7,7.2,52.9,0,10.3,30.7,32.3,32.1,33.4,33.1,253.7
23,"Manhattan",20.5,2.4,50.6,0,7.9,21.7,32.1,30.4,33.1,32.3,264.9
24,"Manhattan",47.4,8.7,39.8,0,10.6,26.7,31.6,29.5,32.3,31.9,253.2
25,"Manhattan",50.3,35.5,61.3,0,8.1,27.7,31.8,31.6,32.2,32.0,244.9
26,"Manhattan",60.5,18.0,48.8,0,12.6,44.4,36.4,31.7,35.2,32.2,277.6
27,"Manhattan",18.3,7.5,43.1,0,8.2,32.8,32.9,31.6,34.1,32.7,225.3
28,"Manhattan",28.2,1.3,60.6,0,2.9,12.7,31.6,30.6,32.7,32.2,212.4
29,"Manhattan",49.6,6.1,45.5,0,8.3,28.2,31.6,29.8,32.2,31.9,307.6
30,"Manhattan",46.1,27.6,40.7,0,12.1,32.5,31.7,31.6,32.2,32.0,116.9
31,"Manhattan",28.0,18.5,75.6,0,8.9,19.5,31.7,31.5,32.3,32.2,75.2
32,"Manhattan",28.3,17.1,85.1,0.01,8.1,18.4,31.7,31.5,32.4,32.3,134.4
33,"Manhattan",25.3,1.8,71.5,0.08,2.2,12.0,31.7,31.3,32.4,32.2,285.4
34,"Manhattan",32.2,-1.1,71.7,0,3.4,12.7,31.5,30.7,32.3,32.0,257.5
35,"Manhattan",27.7,8.7,93.5,0,11.6,31.9,31.6,31.3,32.2,32.1,80.9
36,"Manhattan",10.5,-0.2,71.3,0,11.8,29.0,31.3,30.6,32.2,31.9,341.3
37,"Manhattan",14.5,-5.9,61.9,0,2.9,11.7,30.7,30.2,31.9,31.6,271.1
38,"Manhattan",15.4,6.4,67.0,0,3.6,11.6,30.4,30.2,31.7,31.5,133.2
39,"Manhattan",28.7,15.2,83.7,0,4.6,14.6,31.1,30.4,31.6,31.4,124.8
40,"Manhattan",25.7,11.1,81.4,0,9.1,18.5,31.1,30.7,31.6,31.5,164.9
41,"Manhattan",13.8,9.9,66.3,0,5.9,12.6,30.8,30.4,31.6,31.4,187.8
42,"Manhattan",23.7,5.9,61.5,0,4.1,13.3,30.8,30.1,31.4,31.3,306.2
43,"Manhattan",32.9,15.9,75.0,0,5.6,24.1,31.2,30.1,31.5,31.2,194.3
44,"Manhattan",49.6,26.2,70.9,0,5.1,16.8,31.7,31.0,31.6,31.5,368.3
45,"Manhattan",44.0,20.2,73.0,0,8.2,24.3,31.7,31.6,31.6,31.6,316.9
46,"Manhattan",51.6,20.7,69.1,0,5.6,18.5,31.8,31.7,31.8,31.6,278.0
47,"Manhattan",42.7,25.0,81.6,0,4.3,14.3,31.8,31.7,31.9,31.7,269.7
48,"Manhattan",58.3,29.2,57.5,0,7.2,26.3,33.5,31.7,33.1,31.9,378.5
49,"Manhattan",70.5,37.6,40.3,0,8.5,26.4,43.3,32.8,39.6,33.1,364.0
50,"Manhattan",56.5,28.6,57.8,0,3.7,15.2,41.9,35.1,39.6,36.1,218.6
51,"Manhattan",47.9,32.8,73.0,0.91,10.4,33.1,39.9,36.2,39.3,37.3,198.3
52,"Manhattan",57.6,29.0,49.8,0,7.2,26.1,41.6,34.0,39.4,35.4,400.2
53,"Manhattan",55.4,26.1,65.1,0,6.0,24.5,43.4,34.5,40.6,35.9,382.8
54,"Manhattan",32.9,23.1,62.0,0,7.8,18.5,37.4,34.2,38.7,35.6,167.3
55,"Manhattan",42.7,26.3,52.5,0,5.1,14.3,40.7,33.6,38.4,34.8,279.2
56,"Manhattan",27.5,15.3,75.2,0,9.5,22.7,35.4,32.6,36.5,33.8,134.4
57,"Manhattan",32.5,4.0,66.4,0,6.2,21.7,32.6,32.2,33.8,33.2,428.9
58,"Manhattan",34.2,15.7,57.2,0,5.6,19.2,32.5,32.1,33.4,32.9,426.7
59,"Manhattan",50.1,22.0,55.1,0,6.8,26.1,36.3,32.2,35.4,33.0,237.5
60,"Manhattan",26.3,4.1,78.2,0.01,14.1,25.8,33.9,31.9,34.7,32.9,61.8
61,"Manhattan",7.7,1.3,67.3,0,13.8,26.4,32.0,30.7,32.9,32.2,200.5
62,"Manhattan",24.1,-3.6,52.1,0,5.9,18.1,31.6,29.7,32.2,31.9,441.8
63,"Manhattan",46.1,15.8,54.7,0.01,5.3,17.5,31.7,30.3,32.0,31.9,407.6
64,"Manhattan",34.9,28.2,83.4,0.01,5.4,16.9,31.7,31.6,32.0,31.9,202.1
65,"Manhattan",48.3,25.9,83.0,0,4.8,17.5,31.8,31.7,32.2,32.0,214.8
66,"Manhattan",61.8,31.7,67.7,0,8.5,29.7,38.9,31.8,36.1,32.2,326.7
67,"Manhattan",43.9,26.3,62.3,0,8.6,22.3,39.0,33.0,36.9,33.8,361.3
68,"Manhattan",67.1,23.4,48.2,0,8.5,26.7,44.1,32.8,40.3,33.8,468.7
69,"Manhattan",79.2,42.7,34.0,0,6.0,19.6,50.5,38.3,45.4,38.4,429.1
70,"Manhattan",69.9,35.1,56.5,0,12.9,42.5,49.8,41.5,45.8,41.8,292.8
71,"Manhattan",58.6,30.0,57.9,0,8.1,25.7,47.1,38.2,44.4,39.8,445.1
72,"Manhattan",71.2,29.7,37.8,0,7.2,23.9,50.9,37.2,46.5,39.1,483.8
73,"Manhattan",64.9,35.2,31.0,0,7.0,26.2,51.4,42.0,47.6,42.6,483.5
74,"Manhattan",76.5,33.4,41.5,0,8.1,37.7,55.1,39.0,49.7,41.0,476.8
75,"Manhattan",44.4,26.6,53.5,0,12.5,31.8,45.7,38.6,46.1,41.3,474.5
76,"Manhattan",62.0,25.6,46.5,0,8.4,23.5,47.8,36.2,44.9,38.8,372.6
77,"Manhattan",61.8,33.8,47.6,0,9.4,32.0,50.5,41.5,47.0,42.1,300.5
78,"Manhattan",57.2,34.4,52.6,0,9.1,29.3,50.6,40.3,47.2,41.8,493.8
79,"Manhattan",71.9,32.9,36.6,0,6.0,26.4,53.6,39.5,49.1,41.3,492.1
80,"Manhattan",64.5,37.5,41.3,0,10.4,27.7,51.6,43.0,48.4,43.9,379.0
81,"Manhattan",44.4,24.8,52.9,0,12.6,26.9,46.6,38.3,45.5,41.3,426.0
82,"Manhattan",43.0,16.4,59.7,0,3.8,15.4,50.1,37.7,46.2,39.8,519.1
83,"Manhattan",46.2,26.0,72.0,0.35,2.9,13.7,41.3,36.9,42.6,39.1,265.4
84,"Manhattan",44.4,28.1,52.8,0,6.0,20.5,45.7,35.2,43.1,37.5,537.0
85,"Manhattan",60.8,32.2,62.5,0.07,12.0,44.2,45.8,36.7,43.0,38.6,298.3
86,"Manhattan",68.0,35.4,69.1,0,13.4,33.5,52.6,42.6,48.6,42.4,400.7
87,"Manhattan",55.6,29.4,68.9,0,3.7,13.7,49.4,39.6,46.5,41.6,314.1
88,"Manhattan",61.6,27.7,59.1,0,4.1,15.3,59.9,38.9,49.4,41.1,503.1
89,"Manhattan",75.4,47.2,35.2,0,13.1,40.2,60.0,43.8,51.0,44.7,446.5
90,"Manhattan",74.6,33.3,37.5,0,15.8,33.1,62.5,46.0,54.0,48.5,526.3
91,"Manhattan",52.7,28.5,52.9,0,4.8,17.2,53.7,42.4,50.1,44.9,361.1
92,"Manhattan",47.3,40.1,89.1,0.29,7.0,16.8,48.0,45.0,47.7,46.0,71.4
93,"Manhattan",49.1,35.9,95.9,0.02,8.4,26.4,47.9,42.8,47.2,44.8,75.2
94,"Manhattan",48.3,29.4,70.6,0,8.5,25.8,50.1,40.9,47.3,42.8,395.2
95,"Manhattan",64.4,27.3,54.7,0,4.3,23.9,60.6,38.7,50.8,41.4,524.1
96,"Manhattan",59.8,46.5,58.5,0,3.5,16.6,57.4,48.6,50.5,46.6,202.9
97,"Manhattan",65.0,44.9,64.3,0.04,6.5,21.6,60.3,49.4,51.7,47.5,291.4
98,"Manhattan",62.7,38.9,45.1,0,9.2,27.1,58.8,44.6,52.4,46.4,597.9
99,"Manhattan",83.1,30.8,36.2,0,9.4,29.6,63.2,42.9,55.1,45.3,575.2
100,"Manhattan",69.0,45.7,37.5,0,9.3,28.7,63.7,51.3,56.0,51.4,424.3
101,"Manhattan",79.1,39.8,41.8,0,3.8,15.9,71.1,48.2,58.5,49.3,516.2
102,"Manhattan",88.0,59.7,56.5,0,10.1,30.9,71.7,58.4,61.7,54.1,453.7
103,"Manhattan",72.5,34.5,83.4,0.22,13.5,36.9,68.2,48.2,59.3,50.3,83.3
104,"Manhattan",47.8,31.3,57.9,0,13.3,34.1,54.8,43.1,51.0,46.2,456.6
105,"Manhattan",61.7,26.3,51.9,0,5.4,22.1,65.9,41.5,54.7,44.8,569.5
106,"Manhattan",71.3,39.5,38.0,0,14.9,38.3,62.5,47.7,54.9,48.1,515.0
107,"Manhattan",57.9,35.0,59.3,0,5.8,16.7,64.4,47.2,55.9,48.3,471.6
108,"Manhattan",70.2,30.7,56.8,0,4.6,20.1,69.9,45.4,57.9,47.9,560.4
109,"Manhattan",82.0,54.4,41.9,0,9.7,32.4,71.6,53.4,61.1,52.3,551.1
110,"Manhattan",80.0,61.6,58.2,0,7.9,23.2,70.6,57.9,61.2,55.7,342.0
111,"Manhattan",79.0,52.7,54.1,0,7.5,22.8,71.6,57.6,62.7,57.3,427.0
112,"Manhattan",71.9,44.6,37.4,0,3.8,13.9,73.9,52.7,64.6,53.9,614.8
113,"Manhattan",84.9,53.7,41.8,0.03,9.4,33.4,67.9,57.3,60.6,56.5,269.2
114,"Manhattan",73.2,48.2,71.1,0.77,7.7,27.3,61.7,55.1,59.6,55.8,220.8
115,"Manhattan",80.9,46.5,43.8,0,7.3,23.6,69.9,51.4,61.7,53.2,599.0
116,"Manhattan",81.8,61.0,47.8,0,8.9,29.7,71.7,56.9,63.4,56.7,495.0
117,"Manhattan",78.3,56.0,63.7,2.72,9.1,28.8,71.8,62.1,64.7,60.5,356.8
118,"Manhattan",61.5,43.7,70.8,0.05,10.5,23.5,62.1,52.3,61.4,54.6,206.2
119,"Manhattan",46.1,42.8,78.8,0.01,11.4,24.7,50.6,48.1,51.8,50.2,52.7
120,"Manhattan",56.3,41.8,60.4,0,11.5,27.0,55.5,47.2,53.2,49.2,480.2
121,"Manhattan",58.3,41.4,60.9,0.41,8.3,26.9,55.1,47.8,53.4,49.7,343.7
122,"Manhattan",72.9,37.8,49.9,0,6.1,20.6,65.4,46.8,58.5,49.0,657.8
123,"Manhattan",79.1,46.4,51.3,0,2.9,12.2,74.1,51.6,63.9,53.1,606.0
124,"Manhattan",87.9,50.6,53.4,0,4.2,18.4,76.6,56.1,67.1,56.5,616.5
125,"Manhattan",78.1,51.2,62.9,0,5.2,16.0,77.1,57.9,68.4,59.0,581.1
126,"Manhattan",92.2,54.4,56.6,0,6.2,25.4,77.3,59.3,69.9,60.2,624.8
127,"Manhattan",94.0,68.8,52.4,0.03,12.0,31.9,78.7,66.5,71.9,64.6,618.4
128,"Manhattan",80.7,53.3,58.0,0,9.4,24.1,73.6,62.3,69.1,64.4,394.7
129,"Manhattan",74.6,47.0,52.9,0,4.7,17.9,77.3,58.6,70.0,60.5,658.7
130,"Manhattan",87.4,55.5,51.1,0,4.8,20.6,79.6,60.8,72.2,62.2,606.2
131,"Manhattan",87.9,65.4,63.2,0.13,9.3,29.3,79.5,66.0,72.8,66.0,409.3
132,"Manhattan",73.1,47.4,86.0,0.24,9.3,23.8,70.6,58.3,69.5,61.0,181.6
133,"Manhattan",63.9,42.9,58.6,0,7.7,22.5,74.1,55.2,67.2,58.1,633.2
134,"Manhattan",68.4,42.9,55.5,0,3.7,20.3,74.1,55.0,66.9,57.8,588.1
135,"Manhattan",62.2,41.4,48.5,0,7.1,25.4,69.4,56.3,65.3,58.5,581.9
136,"Manhattan",56.7,33.3,69.5,0.06,2.1,13.3,60.0,52.2,59.9,55.7,241.3
137,"Manhattan",63.4,37.0,66.3,0,1.9,10.9,69.2,51.2,63.1,54.1,511.2
138,"Manhattan",74.1,40.0,62.6,0,5.7,23.0,73.6,53.1,66.4,55.7,645.8
139,"Manhattan",88.3,63.7,59.1,0,11.1,29.6,77.4,61.6,70.2,61.5,581.6
140,"Manhattan",93.2,63.3,54.2,0,6.4,20.2,83.2,64.1,74.7,64.4,659.2
141,"Manhattan",86.3,62.4,66.4,0,3.7,17.2,84.3,66.7,76.0,67.1,561.6
142,"Manhattan",76.1,60.4,72.4,0.06,5.3,26.0,78.1,68.1,72.6,68.4,425.8
143,"Manhattan",76.3,59.5,82.2,0.87,3.6,18.0,75.0,65.8,70.2,66.6,299.3
144,"Manhattan",72.5,62.9,94.6,0.09,3.7,14.3,70.6,66.5,68.8,66.6,184.0
145,"Manhattan",83.1,65.1,79.4,0.01,4.6,24.3,76.6,66.7,72.2,66.8,388.8
146,"Manhattan",82.5,65.1,75.4,0,3.8,17.4,79.5,67.9,74.0,68.0,441.1
147,"Manhattan",84.6,58.6,72.8,0,2.8,15.4,81.5,66.5,75.5,67.7,613.8
148,"Manhattan",90.5,61.7,76.2,0.03,1.9,21.0,83.4,67.9,76.7,68.8,542.5
149,"Manhattan",86.6,63.3,70.5,0,2.7,11.4,84.4,68.2,77.8,69.3,666.6
150,"Manhattan",85.4,65.4,69.8,0,3.3,16.3,83.2,69.7,77.6,70.6,590.2
151,"Manhattan",86.5,63.9,69.3,0,4.0,16.4,83.0,69.8,77.5,70.8,567.3
152,"Manhattan",86.2,62.4,76.0,1.34,7.8,25.9,82.7,68.6,77.5,69.9,472.1
153,"Manhattan",84.1,61.4,81.3,0,2.4,11.5,79.3,67.8,75.2,68.9,521.7
154,"Manhattan",89.4,66.3,72.9,0,6.2,27.2,81.2,70.6,77.1,71.1,576.6
155,"Manhattan",81.9,66.1,77.1,0,5.8,25.6,81.7,71.6,77.3,72.4,523.2
156,"Manhattan",81.8,64.5,77.8,1.78,4.1,30.4,79.6,69.5,76.1,70.6,460.1
157,"Manhattan",82.4,63.7,76.6,0,3.3,13.4,82.3,70.1,77.3,71.3,526.5
158,"Manhattan",77.6,62.8,82.4,0.61,6.2,18.6,81.3,71.6,77.4,72.2,550.1
159,"Manhattan",77.1,57.8,78.2,0,3.7,11.8,77.7,69.5,74.9,71.0,452.5
160,"Manhattan",69.4,60.1,94.2,2.85,6.1,22.3,71.4,66.6,72.6,67.8,109.3
161,"Manhattan",79.5,59.8,75.5,0.01,4.4,12.6,77.2,65.7,73.4,66.8,626.7
162,"Manhattan",82.2,54.4,72.7,0.59,3.9,20.5,79.5,65.7,75.0,67.7,669.9
163,"Manhattan",75.6,58.7,73.6,0.25,5.8,21.5,80.3,68.3,75.6,69.4,644.4
164,"Manhattan",78.4,52.1,56.1,0,4.0,17.1,78.9,65.5,74.7,68.0,709.5
165,"Manhattan",85.8,63.5,67.4,0,10.7,33.0,79.9,67.8,75.1,69.1,564.2
166,"Manhattan",83.1,61.1,77.9,0.76,5.6,45.9,81.8,68.0,76.4,69.1,594.5
167,"Manhattan",89.3,69.1,74.2,0,9.7,29.1,82.1,72.2,77.6,72.4,558.9
168,"Manhattan",91.3,76.2,65.5,0,11.7,26.3,83.7,73.4,79.0,73.7,576.4
169,"Manhattan",91.6,76.3,66.3,0,9.8,24.9,85.7,74.7,80.5,74.9,604.1
170,"Manhattan",88.7,72.7,71.8,0.09,6.4,21.7,81.7,75.3,78.4,75.6,363.7
171,"Manhattan",92.7,68.5,68.6,0,5.3,17.7,86.9,73.4,81.5,74.4,653.7
172,"Manhattan",91.6,68.4,59.7,0,5.7,16.5,87.2,74.9,81.8,75.7,622.4
173,"Manhattan",92.6,67.4,68.2,0.05,5.5,15.3,86.4,75.4,81.6,76.1,475.2
174,"Manhattan",84.2,65.6,81.1,0.04,3.2,15.3,82.7,73.6,78.9,74.9,473.5
175,"Manhattan",86.3,61.5,71.7,0,2.4,14.9,80.4,70.7,77.3,72.7,448.0
176,"Manhattan",87.7,61.6,69.1,0,3.8,15.9,84.8,70.6,79.7,72.4,619.3
177,"Manhattan",84.1,71.8,75.2,0,5.5,22.0,80.2,74.3,77.8,74.9,341.3
178,"Manhattan",81.3,72.2,80.2,0.12,7.7,31.5,77.1,73.6,75.8,74.3,218.1
179,"Manhattan",81.3,64.5,76.9,0.34,5.4,28.3,79.0,71.5,76.1,72.6,404.8
180,"Manhattan",89.5,68.2,77.7,0,4.6,14.5,81.8,71.7,78.0,72.7,391.6
181,"Manhattan",95.5,65.2,66.1,0,8.9,26.5,83.4,75.3,80.0,75.4,560.4
182,"Manhattan",88.3,61.5,56.8,0,6.2,20.9,82.7,73.2,79.1,74.2,615.5
183,"Manhattan",74.9,54.3,63.8,0,5.9,21.3,79.4,69.2,76.7,71.6,680.2
184,"Manhattan",82.5,49.1,62.3,0,2.4,10.9,81.2,65.5,77.0,68.6,704.5
185,"Manhattan",84.7,56.3,61.0,0,4.6,20.7,82.0,68.0,77.6,70.2,644.2
186,"Manhattan",93.9,71.7,61.9,0,3.4,25.6,84.5,73.2,80.0,73.4,529.8
187,"Manhattan",98.2,76.1,58.2,0,0,0,89.3,75.0,83.3,75.3,641.1
188,"Manhattan",98.0,67.4,64.4,0.29,4.9,56.8,90.8,76.4,84.8,76.9,580.9
189,"Manhattan",84.9,64.8,64.7,0.09,6.2,20.1,88.7,74.0,83.1,75.6,674.5
190,"Manhattan",89.3,59.3,63.4,0.20,3.2,15.0,88.3,70.5,82.4,73.1,639.4
191,"Manhattan",86.8,67.6,66.6,0.01,7.2,20.5,88.4,73.2,82.6,74.6,659.4
192,"Manhattan",96.7,69.9,59.9,0,7.8,22.2,89.3,73.7,83.1,74.9,593.1
193,"Manhattan",97.4,75.8,49.4,0,8.3,22.4,89.4,74.7,83.5,75.8,630.3
194,"Manhattan",88.8,70.9,71.3,0.01,4.5,17.6,93.9,77.3,86.2,77.8,554.9
195,"Manhattan",83.3,58.1,65.5,0.01,6.5,24.9,89.1,73.3,82.8,76.6,522.9
196,"Manhattan",76.7,53.2,60.6,0,4.9,19.2,88.8,68.6,81.6,72.0,697.1
197,"Manhattan",79.4,51.8,63.8,0,3.0,11.5,84.9,68.0,79.0,71.3,498.1
198,"Manhattan",76.8,57.6,67.6,0,3.5,13.2,79.6,70.2,76.7,72.3,337.7
199,"Manhattan",79.4,58.6,67.0,0,5.2,18.1,82.0,69.6,77.7,71.5,491.4
200,"Manhattan",85.1,56.8,66.0,0,6.0,19.6,88.5,68.6,80.9,70.8,626.0
201,"Manhattan",93.7,66.1,65.0,0,10.1,29.0,91.4,72.0,83.4,73.2,621.2
202,"Manhattan",99.9,74.5,62.4,0,9.8,26.7,92.1,76.5,84.7,76.7,564.0
203,"Manhattan",103.1,76.9,60.7,0,5.6,15.8,94.4,78.7,86.8,78.7,581.4
204,"Manhattan",90.2,68.8,62.6,0,5.6,25.8,95.2,79.1,86.6,79.6,518.4
205,"Manhattan",89.6,64.0,64.1,0,6.2,19.6,94.6,74.6,86.3,76.8,636.0
206,"Manhattan",103.5,76.9,52.0,0,9.4,26.3,93.5,78.0,86.5,78.3,581.1
207,"Manhattan",102.3,78.0,49.7,0,5.7,17.2,94.4,79.4,87.2,79.4,448.7
208,"Manhattan",91.7,68.3,57.5,0,6.4,19.8,94.2,78.7,86.5,80.4,543.2
209,"Manhattan",83.9,61.4,58.9,0,5.2,18.1,95.1,74.3,86.4,76.8,656.8
210,"Manhattan",83.4,62.9,60.8,0,2.0,10.4,90.2,75.3,83.1,76.9,385.7
211,"Manhattan",81.4,60.0,68.5,0.06,2.3,10.8,85.8,72.5,80.9,75.8,340.8
212,"Manhattan",86.5,56.1,57.1,0,2.5,12.5,91.8,68.6,83.6,71.9,623.4
213,"Manhattan",90.5,66.9,54.0,0,4.2,18.7,96.5,73.6,86.4,74.9,623.9
214,"Manhattan",91.7,64.9,58.1,0,3.4,14.5,95.8,75.0,86.6,76.7,548.0
215,"Manhattan",94.4,70.4,56.1,0,5.8,19.7,94.7,76.5,86.4,77.9,519.8
216,"Manhattan",97.4,72.6,51.6,0,5.2,16.7,94.2,77.0,86.0,77.7,508.4
217,"Manhattan",97.4,66.9,57.6,0,3.9,15.8,98.2,77.1,88.5,78.6,543.9
218,"Manhattan",98.5,67.3,68.7,0.28,4.6,25.9,94.8,77.8,86.5,79.5,355.8
219,"Manhattan",87.2,68.5,83.2,0.01,2.5,10.1,90.9,76.5,84.7,78.0,358.9
220,"Manhattan",88.0,69.1,81.5,0,3.5,11.7,93.0,75.7,85.2,77.1,399.8
221,"Manhattan",92.2,68.0,74.8,0.26,4.8,25.6,93.3,74.4,86.3,76.7,555.6
222,"Manhattan",84.0,66.6,81.7,0.92,5.3,20.5,86.1,71.6,81.4,73.7,468.5
223,"Manhattan",82.4,62.5,69.5,0,7.0,20.7,85.5,72.9,81.2,75.1,602.4
224,"Manhattan",82.3,57.8,63.3,0,3.7,16.3,87.0,68.8,81.4,72.3,622.2
225,"Manhattan",86.5,55.4,63.5,0,2.0,10.7,90.2,68.9,83.1,72.2,603.6
226,"Manhattan",89.4,61.5,60.8,0,4.5,17.5,90.5,71.5,83.7,74.0,561.8
227,"Manhattan",80.7,71.7,81.5,0.13,3.4,13.5,78.9,75.2,79.3,76.4,132.0
228,"Manhattan",86.8,68.4,81.0,0,3.3,12.9,88.0,73.6,82.8,75.0,469.0
229,"Manhattan",90.7,64.6,75.0,0.01,2.8,24.7,93.6,73.0,86.0,75.2,580.0
230,"Manhattan",92.6,64.3,73.1,0.14,3.3,25.0,92.8,73.1,86.0,75.7,576.4
231,"Manhattan",95.2,69.0,57.2,0.02,4.7,27.1,93.9,74.6,87.1,77.0,577.1
232,"Manhattan",96.0,75.2,54.9,0,7.9,22.0,92.4,77.0,86.5,78.6,550.4
233,"Manhattan",99.0,78.5,50.4,0,9.8,22.0,93.2,77.6,87.0,79.0,547.0
234,"Manhattan",97.2,74.1,62.5,0.24,4.2,15.7,92.6,79.4,86.6,80.1,394.3
235,"Manhattan",99.2,74.3,43.4,0,6.8,22.5,93.1,77.1,86.9,79.0,559.9
236,"Manhattan",101.9,78.0,39.5,0,7.8,23.9,93.2,76.9,86.7,78.7,509.5
237,"Manhattan",97.5,76.5,56.0,0,4.2,17.1,94.9,78.6,87.7,79.8,464.4
238,"Manhattan",93.8,66.4,73.1,0.49,4.0,18.4,91.4,75.5,84.9,77.6,399.5
239,"Manhattan",88.7,71.7,78.2,0,3.6,12.5,87.6,76.9,83.9,78.3,380.2
240,"Manhattan",79.8,72.7,77.9,0.08,3.2,12.9,80.3,76.5,80.7,78.0,132.7
241,"Manhattan",87.8,67.8,69.0,0.06,4.4,16.0,87.1,73.8,82.6,75.7,462.1
242,"Manhattan",90.9,64.9,65.2,0,2.3,11.3,90.4,72.5,84.4,75.1,547.7
243,"Manhattan",96.1,65.3,66.8,1.35,7.8,39.1,87.7,71.9,82.9,74.8,415.8
244,"Manhattan",81.1,64.2,83.6,0.09,3.8,17.3,82.3,69.9,78.9,72.5,331.0
245,"Manhattan",88.0,61.8,77.4,0,2.4,11.9,88.5,70.2,82.4,72.8,520.0
246,"Manhattan",92.6,71.5,69.9,0,9.5,24.7,87.6,74.6,82.6,75.9,460.1
247,"Manhattan",94.4,77.7,50.6,0,9.8,25.4,88.2,75.2,83.4,76.7,526.5
248,"Manhattan",80.9,60.5,73.8,0.01,7.8,21.5,78.2,69.4,79.6,72.4,200.5
249,"Manhattan",75.7,52.5,67.1,0,4.0,17.8,80.2,66.2,76.8,69.7,548.9
250,"Manhattan",80.5,48.0,67.7,0,2.3,12.0,82.8,64.6,78.0,68.4,547.5
251,"Manhattan",88.5,55.2,67.8,0,6.5,24.1,81.8,67.3,77.8,70.2,453.9
252,"Manhattan",94.4,73.8,60.6,0.10,8.9,29.3,84.6,73.9,80.4,74.5,405.3
253,"Manhattan",74.1,57.8,85.8,0.25,8.9,24.1,77.4,67.9,78.0,71.2,199.0
254,"Manhattan",61.7,53.4,80.5,0,7.5,16.6,68.8,63.8,71.2,67.0,172.1
255,"Manhattan",55.6,40.6,86.1,0.03,7.5,18.7,63.8,57.2,67.0,61.8,128.2
256,"Manhattan",64.6,34.6,69.1,0.01,3.4,16.8,71.1,54.3,67.9,58.9,513.1
257,"Manhattan",75.1,46.1,67.2,0,4.8,16.9,74.2,59.4,70.6,62.6,466.1
258,"Manhattan",74.6,51.2,78.8,0,4.6,19.0,70.7,62.8,69.1,65.9,227.4
259,"Manhattan",76.4,43.2,69.4,0,2.1,10.4,75.8,58.9,71.1,62.4,472.8
260,"Manhattan",79.5,60.0,83.7,0,3.1,12.9,79.8,65.9,74.1,67.2,302.6
261,"Manhattan",79.2,62.8,85.2,0,5.0,15.1,81.8,68.1,75.7,68.9,333.7
262,"Manhattan",86.6,60.3,80.6,0,5.3,19.4,81.8,67.0,76.7,68.7,412.4
263,"Manhattan",91.2,65.6,80.2,0.14,5.2,15.8,83.3,70.4,77.2,71.3,374.2
264,"Manhattan",79.2,55.0,59.9,0,5.1,18.7,78.2,65.5,74.5,68.6,491.6
265,"Manhattan",76.4,45.4,64.1,0,2.7,12.5,79.4,61.5,74.1,65.2,467.8
266,"Manhattan",72.1,59.8,72.4,0.07,6.1,18.1,70.0,65.1,69.4,66.9,130.3
