"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
357,"Manhattan",58.2,24.2,58.5,0,6.0,20.2,40.3,35.9,40.5,37.5,215.3
358,"Manhattan",48.7,37.5,67.2,0,2.8,13.6,42.7,40.0,42.5,40.4,83.5
359,"Manhattan",40.7,27.9,85.0,0,3.7,10.6,41.6,39.5,42.0,40.7,128.2
360,"Manhattan",39.1,27.4,94.5,0,2.9,8.8,41.3,39.9,41.7,40.6,54.4
361,"Manhattan",43.4,38.5,98.0,0.01,2.0,6.8,42.8,41.3,42.9,41.5,31.0
362,"Manhattan",53.2,35.3,93.2,0.01,2.8,15.6,44.8,42.8,44.5,42.9,84.0
363,"Manhattan",61.1,31.5,82.4,0,1.4,6.6,45.1,42.1,44.8,42.8,213.6
364,"Manhattan",59.0,33.2,67.5,0,3.7,16.6,44.7,42.1,44.5,42.9,229.6
365,"Manhattan",48.7,35.7,76.8,0,5.3,22.4,43.9,42.2,44.0,43.1,40.1
366,"Manhattan",37.7,30.3,74.1,0.01,11.0,25.6,43.3,40.7,43.8,42.0,60.6
